광역지자체,소비액,전년동기 소비액,전년대비 소비증감률
서울특별시,2.40080012E8,0.0,0.0
부산광역시,2.9238886E7,0.0,0.0
대구광역시,2784431.0,0.0,0.0
인천광역시,3.97771E7,0.0,0.0
광주광역시,1077268.0,0.0,0.0
대전광역시,2183212.0,0.0,0.0
울산광역시,965786.0,0.0,0.0
세종특별자치시,54294.0,0.0,0.0
경기도,2.565322E7,0.0,0.0
강원도,961512.0,0.0,0.0
충청북도,993781.0,0.0,0.0
충청남도,1538471.0,0.0,0.0
전라북도,870094.0,0.0,0.0
전라남도,576741.0,0.0,0.0
경상북도,1526390.0,0.0,0.0
경상남도,3492451.0,0.0,0.0
제주특별자치도,1.9550439E7,0.0,0.0
