광역지자체,소비액,전년동기 소비액,전년대비 소비증감률
서울특별시,3.07149455E8,0.0,0.0
부산광역시,2.6337297E7,0.0,0.0
대구광역시,3141015.0,0.0,0.0
인천광역시,4.2055497E7,0.0,0.0
광주광역시,887315.0,0.0,0.0
대전광역시,1982775.0,0.0,0.0
울산광역시,998176.0,0.0,0.0
세종특별자치시,53841.0,0.0,0.0
경기도,2.9525875E7,0.0,0.0
강원도,3365105.0,0.0,0.0
충청북도,1264066.0,0.0,0.0
충청남도,1798038.0,0.0,0.0
전라북도,1111001.0,0.0,0.0
전라남도,569703.0,0.0,0.0
경상북도,1270038.0,0.0,0.0
경상남도,3457525.0,0.0,0.0
제주특별자치도,1.7612946E7,0.0,0.0
