광역지자체,소비액,전년동기 소비액,전년대비 소비증감률
서울특별시,2.64243152E8,0.0,0.0
부산광역시,2.9415396E7,0.0,0.0
대구광역시,2634494.0,0.0,0.0
인천광역시,4.1094549E7,0.0,0.0
광주광역시,1076756.0,0.0,0.0
대전광역시,2473019.0,0.0,0.0
울산광역시,1050182.0,0.0,0.0
세종특별자치시,63854.0,0.0,0.0
경기도,2.6792069E7,0.0,0.0
강원도,1142462.0,0.0,0.0
충청북도,1674867.0,0.0,0.0
충청남도,1739809.0,0.0,0.0
전라북도,1174960.0,0.0,0.0
전라남도,769340.0,0.0,0.0
경상북도,1668403.0,0.0,0.0
경상남도,3844479.0,0.0,0.0
제주특별자치도,2.2325092E7,0.0,0.0
