광역지자체,소비액,전년동기 소비액,전년대비 소비증감률
서울특별시,2.58327223E8,0.0,0.0
부산광역시,2.8377838E7,0.0,0.0
대구광역시,3266775.0,0.0,0.0
인천광역시,4.27951E7,0.0,0.0
광주광역시,1233633.0,0.0,0.0
대전광역시,2266002.0,0.0,0.0
울산광역시,1039309.0,0.0,0.0
세종특별자치시,46764.0,0.0,0.0
경기도,2.6086303E7,0.0,0.0
강원도,830614.0,0.0,0.0
충청북도,926042.0,0.0,0.0
충청남도,1529163.0,0.0,0.0
전라북도,910667.0,0.0,0.0
전라남도,660372.0,0.0,0.0
경상북도,1968340.0,0.0,0.0
경상남도,3780807.0,0.0,0.0
제주특별자치도,1.6594216E7,0.0,0.0
