광역지자체,소비액,전년동기 소비액,전년대비 소비증감률
서울특별시,2.41545629E8,0.0,0.0
부산광역시,3.0824848E7,0.0,0.0
대구광역시,3041890.0,0.0,0.0
인천광역시,3.9832637E7,0.0,0.0
광주광역시,987416.0,0.0,0.0
대전광역시,2577507.0,0.0,0.0
울산광역시,898527.0,0.0,0.0
세종특별자치시,70156.0,0.0,0.0
경기도,2.5061719E7,0.0,0.0
강원도,1255223.0,0.0,0.0
충청북도,1016728.0,0.0,0.0
충청남도,1473073.0,0.0,0.0
전라북도,826261.0,0.0,0.0
전라남도,592641.0,0.0,0.0
경상북도,1654698.0,0.0,0.0
경상남도,2985190.0,0.0,0.0
제주특별자치도,2.6600987E7,0.0,0.0
