광역지자체,소비액,전년동기 소비액,전년대비 소비증감률
서울특별시,2.45123067E8,0.0,0.0
부산광역시,2.6550901E7,0.0,0.0
대구광역시,2837005.0,0.0,0.0
인천광역시,4.2227997E7,0.0,0.0
광주광역시,951226.0,0.0,0.0
대전광역시,2138818.0,0.0,0.0
울산광역시,1264436.0,0.0,0.0
세종특별자치시,53044.0,0.0,0.0
경기도,2.6192213E7,0.0,0.0
강원도,2430243.0,0.0,0.0
충청북도,1040033.0,0.0,0.0
충청남도,1715796.0,0.0,0.0
전라북도,1102672.0,0.0,0.0
전라남도,573942.0,0.0,0.0
경상북도,1586576.0,0.0,0.0
경상남도,3656295.0,0.0,0.0
제주특별자치도,1.568639E7,0.0,0.0
