기준년월,지자체,방문자 구분,방문자수,전년도 방문자수,전년 대비 방문자수 증감률
201805,경상북도,외부방문자(b+c),1.4503189E7,0.0,0.0
201805,경상북도,전체방문자(a+b+c),5.5277489E7,0.0,0.0
201805,경상남도,현지인방문자(a),4.4801032E7,0.0,0.0
201805,경상남도,외지인방문자(b),1.280034E7,0.0,0.0
201805,경상남도,외국인방문자(c),122153.0,0.0,0.0
201805,경상남도,외부방문자(b+c),1.2922493E7,0.0,0.0
201805,경상남도,전체방문자(a+b+c),5.7723526E7,0.0,0.0
201805,제주특별자치도,현지인방문자(a),1.424331E7,0.0,0.0
201805,제주특별자치도,외지인방문자(b),4385500.0,0.0,0.0
201805,제주특별자치도,외국인방문자(c),314779.0,0.0,0.0
201805,제주특별자치도,외부방문자(b+c),4700279.0,0.0,0.0
201805,제주특별자치도,전체방문자(a+b+c),1.8943589E7,0.0,0.0
201806,서울특별시,현지인방문자(a),1.37553644E8,0.0,0.0
201806,서울특별시,외지인방문자(b),4.7240543E7,0.0,0.0
201806,서울특별시,외국인방문자(c),1312630.0,0.0,0.0
201806,서울특별시,외부방문자(b+c),4.8553173E7,0.0,0.0
201806,서울특별시,전체방문자(a+b+c),1.86106816E8,0.0,0.0
201806,부산광역시,현지인방문자(a),3.951709E7,0.0,0.0
201806,부산광역시,외지인방문자(b),1.1135456E7,0.0,0.0
201806,부산광역시,외국인방문자(c),307320.0,0.0,0.0
201806,부산광역시,외부방문자(b+c),1.1442776E7,0.0,0.0
201806,부산광역시,전체방문자(a+b+c),5.0959866E7,0.0,0.0
201806,대구광역시,현지인방문자(a),3.4976046E7,0.0,0.0
201806,대구광역시,외지인방문자(b),7907830.0,0.0,0.0
201806,대구광역시,외국인방문자(c),49960.0,0.0,0.0
201806,대구광역시,외부방문자(b+c),7957790.0,0.0,0.0
201806,대구광역시,전체방문자(a+b+c),4.2933836E7,0.0,0.0
201806,인천광역시,현지인방문자(a),3.1847966E7,0.0,0.0
201806,인천광역시,외지인방문자(b),1.2069827E7,0.0,0.0
201806,인천광역시,외국인방문자(c),349135.0,0.0,0.0
201806,인천광역시,외부방문자(b+c),1.2418962E7,0.0,0.0
201806,인천광역시,전체방문자(a+b+c),4.4266928E7,0.0,0.0
201806,광주광역시,현지인방문자(a),2.1894019E7,0.0,0.0
201806,광주광역시,외지인방문자(b),4781770.0,0.0,0.0
201806,광주광역시,외국인방문자(c),22266.0,0.0,0.0
201806,광주광역시,외부방문자(b+c),4804036.0,0.0,0.0
201806,광주광역시,전체방문자(a+b+c),2.6698055E7,0.0,0.0
201806,대전광역시,현지인방문자(a),2.1721329E7,0.0,0.0
201806,대전광역시,외지인방문자(b),6421034.0,0.0,0.0
201806,대전광역시,외국인방문자(c),25997.0,0.0,0.0
201806,대전광역시,외부방문자(b+c),6447031.0,0.0,0.0
201806,대전광역시,전체방문자(a+b+c),2.816836E7,0.0,0.0
201806,울산광역시,현지인방문자(a),1.4686133E7,0.0,0.0
201806,울산광역시,외지인방문자(b),3527706.0,0.0,0.0
201806,울산광역시,외국인방문자(c),51197.0,0.0,0.0
201806,울산광역시,외부방문자(b+c),3578903.0,0.0,0.0
201806,울산광역시,전체방문자(a+b+c),1.8265036E7,0.0,0.0
201806,세종특별자치시,현지인방문자(a),3163797.0,0.0,0.0
201806,세종특별자치시,외지인방문자(b),1783922.0,0.0,0.0
201806,세종특별자치시,외국인방문자(c),5225.0,0.0,0.0
201806,세종특별자치시,외부방문자(b+c),1789147.0,0.0,0.0
201806,세종특별자치시,전체방문자(a+b+c),4952944.0,0.0,0.0
201806,경기도,현지인방문자(a),1.55270714E8,0.0,0.0
201806,경기도,외지인방문자(b),4.7981955E7,0.0,0.0
201806,경기도,외국인방문자(c),445337.0,0.0,0.0
201806,경기도,외부방문자(b+c),4.8427292E7,0.0,0.0
201806,경기도,전체방문자(a+b+c),2.03698005E8,0.0,0.0
201806,강원도,현지인방문자(a),2.6073114E7,0.0,0.0
201806,강원도,외지인방문자(b),1.0604937E7,0.0,0.0
201806,강원도,외국인방문자(c),64414.0,0.0,0.0
201806,강원도,외부방문자(b+c),1.0669351E7,0.0,0.0
201806,강원도,전체방문자(a+b+c),3.6742464E7,0.0,0.0
201806,충청북도,현지인방문자(a),2.1906402E7,0.0,0.0
201806,충청북도,외지인방문자(b),8172276.0,0.0,0.0
201806,충청북도,외국인방문자(c),41266.0,0.0,0.0
201806,충청북도,외부방문자(b+c),8213542.0,0.0,0.0
201806,충청북도,전체방문자(a+b+c),3.0119944E7,0.0,0.0
201806,충청남도,현지인방문자(a),2.8128338E7,0.0,0.0
201806,충청남도,외지인방문자(b),1.1605454E7,0.0,0.0
201806,충청남도,외국인방문자(c),71168.0,0.0,0.0
201806,충청남도,외부방문자(b+c),1.1676622E7,0.0,0.0
201806,충청남도,전체방문자(a+b+c),3.980496E7,0.0,0.0
201806,전라북도,현지인방문자(a),2.6435654E7,0.0,0.0
201806,전라북도,외지인방문자(b),6528186.0,0.0,0.0
201806,전라북도,외국인방문자(c),40543.0,0.0,0.0
201806,전라북도,외부방문자(b+c),6568729.0,0.0,0.0
201806,전라북도,전체방문자(a+b+c),3.3004383E7,0.0,0.0
201806,전라남도,현지인방문자(a),2.3716416E7,0.0,0.0
201806,전라남도,외지인방문자(b),8301206.0,0.0,0.0
201806,전라남도,외국인방문자(c),114686.0,0.0,0.0
201806,전라남도,외부방문자(b+c),8415891.0,0.0,0.0
201806,전라남도,전체방문자(a+b+c),3.2132308E7,0.0,0.0
201806,경상북도,현지인방문자(a),3.9547515E7,0.0,0.0
201806,경상북도,외지인방문자(b),1.2660347E7,0.0,0.0
201806,경상북도,외국인방문자(c),118203.0,0.0,0.0
201806,경상북도,외부방문자(b+c),1.277855E7,0.0,0.0
201806,경상북도,전체방문자(a+b+c),5.2326065E7,0.0,0.0
201806,경상남도,현지인방문자(a),4.303284E7,0.0,0.0
201806,경상남도,외지인방문자(b),1.1108636E7,0.0,0.0
201806,경상남도,외국인방문자(c),120870.0,0.0,0.0
201806,경상남도,외부방문자(b+c),1.1229506E7,0.0,0.0
201806,경상남도,전체방문자(a+b+c),5.4262345E7,0.0,0.0
201806,제주특별자치도,현지인방문자(a),1.377823E7,0.0,0.0
201806,제주특별자치도,외지인방문자(b),4285792.0,0.0,0.0
201806,제주특별자치도,외국인방문자(c),365283.0,0.0,0.0
201806,제주특별자치도,외부방문자(b+c),4651075.0,0.0,0.0
201806,제주특별자치도,전체방문자(a+b+c),1.8429305E7,0.0,0.0
201807,서울특별시,현지인방문자(a),1.43658084E8,0.0,0.0
201807,서울특별시,외지인방문자(b),5.1672414E7,0.0,0.0
201807,서울특별시,외국인방문자(c),1824466.0,0.0,0.0
201807,서울특별시,외부방문자(b+c),5.349688E7,0.0,0.0
201807,서울특별시,전체방문자(a+b+c),1.97154965E8,0.0,0.0
201807,부산광역시,현지인방문자(a),4.0252884E7,0.0,0.0
201807,부산광역시,외지인방문자(b),1.2254676E7,0.0,0.0
201807,부산광역시,외국인방문자(c),346683.0,0.0,0.0
201807,부산광역시,외부방문자(b+c),1.2601359E7,0.0,0.0
201807,부산광역시,전체방문자(a+b+c),5.2854243E7,0.0,0.0
201807,대구광역시,현지인방문자(a),3.5427424E7,0.0,0.0
201807,대구광역시,외지인방문자(b),8700545.0,0.0,0.0
201807,대구광역시,외국인방문자(c),67108.0,0.0,0.0
201807,대구광역시,외부방문자(b+c),8767653.0,0.0,0.0
201807,대구광역시,전체방문자(a+b+c),4.4195076E7,0.0,0.0
201807,인천광역시,현지인방문자(a),3.2353811E7,0.0,0.0
201807,인천광역시,외지인방문자(b),1.305515E7,0.0,0.0
201807,인천광역시,외국인방문자(c),505705.0,0.0,0.0
201807,인천광역시,외부방문자(b+c),1.3560856E7,0.0,0.0
201807,인천광역시,전체방문자(a+b+c),4.5914667E7,0.0,0.0
201807,광주광역시,현지인방문자(a),2.238986E7,0.0,0.0
201807,광주광역시,외지인방문자(b),5369318.0,0.0,0.0
201807,광주광역시,외국인방문자(c),29708.0,0.0,0.0
201807,광주광역시,외부방문자(b+c),5399027.0,0.0,0.0
201807,광주광역시,전체방문자(a+b+c),2.7788887E7,0.0,0.0
201807,대전광역시,현지인방문자(a),2.2128502E7,0.0,0.0
201807,대전광역시,외지인방문자(b),6816390.0,0.0,0.0
201807,대전광역시,외국인방문자(c),40632.0,0.0,0.0
201807,대전광역시,외부방문자(b+c),6857022.0,0.0,0.0
201807,대전광역시,전체방문자(a+b+c),2.8985524E7,0.0,0.0
201807,울산광역시,현지인방문자(a),1.5425428E7,0.0,0.0
201807,울산광역시,외지인방문자(b),4017811.0,0.0,0.0
201807,울산광역시,외국인방문자(c),59640.0,0.0,0.0
201807,울산광역시,외부방문자(b+c),4077451.0,0.0,0.0
201807,울산광역시,전체방문자(a+b+c),1.9502878E7,0.0,0.0
201807,세종특별자치시,현지인방문자(a),3138093.0,0.0,0.0
201807,세종특별자치시,외지인방문자(b),1873056.0,0.0,0.0
201807,세종특별자치시,외국인방문자(c),8500.0,0.0,0.0
201807,세종특별자치시,외부방문자(b+c),1881556.0,0.0,0.0
201807,세종특별자치시,전체방문자(a+b+c),5019649.0,0.0,0.0
201807,경기도,현지인방문자(a),1.58634651E8,0.0,0.0
201807,경기도,외지인방문자(b),5.2488681E7,0.0,0.0
201807,경기도,외국인방문자(c),638262.0,0.0,0.0
201807,경기도,외부방문자(b+c),5.3126943E7,0.0,0.0
201807,경기도,전체방문자(a+b+c),2.11761594E8,0.0,0.0
201807,강원도,현지인방문자(a),2.5933106E7,0.0,0.0
201807,강원도,외지인방문자(b),1.3513748E7,0.0,0.0
201807,강원도,외국인방문자(c),91522.0,0.0,0.0
201807,강원도,외부방문자(b+c),1.360527E7,0.0,0.0
201807,강원도,전체방문자(a+b+c),3.9538377E7,0.0,0.0
201807,충청북도,현지인방문자(a),2.1928498E7,0.0,0.0
201807,충청북도,외지인방문자(b),8907213.0,0.0,0.0
201807,충청북도,외국인방문자(c),63509.0,0.0,0.0
201807,충청북도,외부방문자(b+c),8970722.0,0.0,0.0
201807,충청북도,전체방문자(a+b+c),3.0899219E7,0.0,0.0
201807,충청남도,현지인방문자(a),2.804389E7,0.0,0.0
201807,충청남도,외지인방문자(b),1.2683758E7,0.0,0.0
201807,충청남도,외국인방문자(c),108436.0,0.0,0.0
201807,충청남도,외부방문자(b+c),1.2792194E7,0.0,0.0
201807,충청남도,전체방문자(a+b+c),4.0836084E7,0.0,0.0
201807,전라북도,현지인방문자(a),2.675099E7,0.0,0.0
201807,전라북도,외지인방문자(b),7423406.0,0.0,0.0
201807,전라북도,외국인방문자(c),60686.0,0.0,0.0
201807,전라북도,외부방문자(b+c),7484092.0,0.0,0.0
201807,전라북도,전체방문자(a+b+c),3.4235082E7,0.0,0.0
201807,전라남도,현지인방문자(a),2.4066385E7,0.0,0.0
201807,전라남도,외지인방문자(b),9538378.0,0.0,0.0
201807,전라남도,외국인방문자(c),147085.0,0.0,0.0
201807,전라남도,외부방문자(b+c),9685463.0,0.0,0.0
201807,전라남도,전체방문자(a+b+c),3.3751848E7,0.0,0.0
201807,경상북도,현지인방문자(a),3.9604856E7,0.0,0.0
201807,경상북도,외지인방문자(b),1.4302278E7,0.0,0.0
201807,경상북도,외국인방문자(c),115081.0,0.0,0.0
201807,경상북도,외부방문자(b+c),1.4417358E7,0.0,0.0
201807,경상북도,전체방문자(a+b+c),5.4022214E7,0.0,0.0
201807,경상남도,현지인방문자(a),4.4141752E7,0.0,0.0
201807,경상남도,외지인방문자(b),1.2974238E7,0.0,0.0
201807,경상남도,외국인방문자(c),135507.0,0.0,0.0
201807,경상남도,외부방문자(b+c),1.3109744E7,0.0,0.0
201807,경상남도,전체방문자(a+b+c),5.7251496E7,0.0,0.0
201807,제주특별자치도,현지인방문자(a),1.4241174E7,0.0,0.0
201807,제주특별자치도,외지인방문자(b),4676648.0,0.0,0.0
201807,제주특별자치도,외국인방문자(c),429641.0,0.0,0.0
201807,제주특별자치도,외부방문자(b+c),5106289.0,0.0,0.0
201807,제주특별자치도,전체방문자(a+b+c),1.9347463E7,0.0,0.0
201808,서울특별시,현지인방문자(a),1.39329488E8,0.0,0.0
201808,서울특별시,외지인방문자(b),4.9125265E7,0.0,0.0
201808,서울특별시,외국인방문자(c),2054356.0,0.0,0.0
201808,서울특별시,외부방문자(b+c),5.1179621E7,0.0,0.0
201808,서울특별시,전체방문자(a+b+c),1.90509108E8,0.0,0.0
201808,부산광역시,현지인방문자(a),4.0615936E7,0.0,0.0
201808,부산광역시,외지인방문자(b),1.3347096E7,0.0,0.0
201808,부산광역시,외국인방문자(c),383917.0,0.0,0.0
201808,부산광역시,외부방문자(b+c),1.3731013E7,0.0,0.0
201808,부산광역시,전체방문자(a+b+c),5.4346948E7,0.0,0.0
201808,대구광역시,현지인방문자(a),3.4803276E7,0.0,0.0
201808,대구광역시,외지인방문자(b),8688326.0,0.0,0.0
201808,대구광역시,외국인방문자(c),76239.0,0.0,0.0
201808,대구광역시,외부방문자(b+c),8764566.0,0.0,0.0
201808,대구광역시,전체방문자(a+b+c),4.3567841E7,0.0,0.0
201808,인천광역시,현지인방문자(a),3.1569951E7,0.0,0.0
201808,인천광역시,외지인방문자(b),1.2911325E7,0.0,0.0
201808,인천광역시,외국인방문자(c),558238.0,0.0,0.0
201808,인천광역시,외부방문자(b+c),1.3469563E7,0.0,0.0
201808,인천광역시,전체방문자(a+b+c),4.5039514E7,0.0,0.0
201808,광주광역시,현지인방문자(a),2.1934472E7,0.0,0.0
201808,광주광역시,외지인방문자(b),5380540.0,0.0,0.0
201808,광주광역시,외국인방문자(c),29601.0,0.0,0.0
201808,광주광역시,외부방문자(b+c),5410141.0,0.0,0.0
201808,광주광역시,전체방문자(a+b+c),2.7344613E7,0.0,0.0
201808,대전광역시,현지인방문자(a),2.1319662E7,0.0,0.0
201808,대전광역시,외지인방문자(b),6906742.0,0.0,0.0
201808,대전광역시,외국인방문자(c),52609.0,0.0,0.0
201808,대전광역시,외부방문자(b+c),6959352.0,0.0,0.0
201808,대전광역시,전체방문자(a+b+c),2.8279014E7,0.0,0.0
201808,울산광역시,현지인방문자(a),1.4647143E7,0.0,0.0
201808,울산광역시,외지인방문자(b),4090653.0,0.0,0.0
201808,울산광역시,외국인방문자(c),66156.0,0.0,0.0
201808,울산광역시,외부방문자(b+c),4156809.0,0.0,0.0
201808,울산광역시,전체방문자(a+b+c),1.8803952E7,0.0,0.0
201808,세종특별자치시,현지인방문자(a),3067869.0,0.0,0.0
201808,세종특별자치시,외지인방문자(b),1838571.0,0.0,0.0
201808,세종특별자치시,외국인방문자(c),9329.0,0.0,0.0
201808,세종특별자치시,외부방문자(b+c),1847900.0,0.0,0.0
201808,세종특별자치시,전체방문자(a+b+c),4915769.0,0.0,0.0
201808,경기도,현지인방문자(a),1.56111764E8,0.0,0.0
201808,경기도,외지인방문자(b),5.0964739E7,0.0,0.0
201808,경기도,외국인방문자(c),642457.0,0.0,0.0
201808,경기도,외부방문자(b+c),5.1607196E7,0.0,0.0
201808,경기도,전체방문자(a+b+c),2.0771896E8,0.0,0.0
201808,강원도,현지인방문자(a),2.5369326E7,0.0,0.0
201808,강원도,외지인방문자(b),1.6743716E7,0.0,0.0
201808,강원도,외국인방문자(c),103722.0,0.0,0.0
201808,강원도,외부방문자(b+c),1.6847438E7,0.0,0.0
201808,강원도,전체방문자(a+b+c),4.2216765E7,0.0,0.0
201808,충청북도,현지인방문자(a),2.1286052E7,0.0,0.0
201808,충청북도,외지인방문자(b),9401707.0,0.0,0.0
201808,충청북도,외국인방문자(c),62469.0,0.0,0.0
201808,충청북도,외부방문자(b+c),9464176.0,0.0,0.0
201808,충청북도,전체방문자(a+b+c),3.0750227E7,0.0,0.0
201808,충청남도,현지인방문자(a),2.7472928E7,0.0,0.0
201808,충청남도,외지인방문자(b),1.3492514E7,0.0,0.0
201808,충청남도,외국인방문자(c),116067.0,0.0,0.0
201808,충청남도,외부방문자(b+c),1.3608581E7,0.0,0.0
201808,충청남도,전체방문자(a+b+c),4.1081509E7,0.0,0.0
201808,전라북도,현지인방문자(a),2.6496614E7,0.0,0.0
201808,전라북도,외지인방문자(b),8352026.0,0.0,0.0
201808,전라북도,외국인방문자(c),61717.0,0.0,0.0
201808,전라북도,외부방문자(b+c),8413742.0,0.0,0.0
201808,전라북도,전체방문자(a+b+c),3.4910356E7,0.0,0.0
201808,전라남도,현지인방문자(a),2.3679355E7,0.0,0.0
201808,전라남도,외지인방문자(b),1.056635E7,0.0,0.0
201808,전라남도,외국인방문자(c),144403.0,0.0,0.0
201808,전라남도,외부방문자(b+c),1.0710753E7,0.0,0.0
201808,전라남도,전체방문자(a+b+c),3.4390108E7,0.0,0.0
201808,경상북도,현지인방문자(a),3.8311626E7,0.0,0.0
201808,경상북도,외지인방문자(b),1.5543378E7,0.0,0.0
201808,경상북도,외국인방문자(c),122354.0,0.0,0.0
201808,경상북도,외부방문자(b+c),1.5665731E7,0.0,0.0
201808,경상북도,전체방문자(a+b+c),5.3977358E7,0.0,0.0
201808,경상남도,현지인방문자(a),4.2983294E7,0.0,0.0
201808,경상남도,외지인방문자(b),1.3763376E7,0.0,0.0
201808,경상남도,외국인방문자(c),145048.0,0.0,0.0
201808,경상남도,외부방문자(b+c),1.3908424E7,0.0,0.0
201808,경상남도,전체방문자(a+b+c),5.6891717E7,0.0,0.0
201808,제주특별자치도,현지인방문자(a),1.4069982E7,0.0,0.0
201808,제주특별자치도,외지인방문자(b),5145578.0,0.0,0.0
201808,제주특별자치도,외국인방문자(c),466492.0,0.0,0.0
201808,제주특별자치도,외부방문자(b+c),5612069.0,0.0,0.0
201808,제주특별자치도,전체방문자(a+b+c),1.9682052E7,0.0,0.0
201809,서울특별시,현지인방문자(a),1.3283157E8,0.0,0.0
201809,서울특별시,외지인방문자(b),5.1961686E7,0.0,0.0
201809,서울특별시,외국인방문자(c),2018104.0,0.0,0.0
201809,서울특별시,외부방문자(b+c),5.397979E7,0.0,0.0
201809,서울특별시,전체방문자(a+b+c),1.86811359E8,0.0,0.0
201809,부산광역시,현지인방문자(a),3.930472E7,0.0,0.0
201809,부산광역시,외지인방문자(b),1.3931208E7,0.0,0.0
201809,부산광역시,외국인방문자(c),383191.0,0.0,0.0
201809,부산광역시,외부방문자(b+c),1.4314398E7,0.0,0.0
201809,부산광역시,전체방문자(a+b+c),5.3619118E7,0.0,0.0
201809,대구광역시,현지인방문자(a),3.3951404E7,0.0,0.0
201809,대구광역시,외지인방문자(b),1.0041927E7,0.0,0.0
201809,대구광역시,외국인방문자(c),67462.0,0.0,0.0
201809,대구광역시,외부방문자(b+c),1.0109389E7,0.0,0.0
201809,대구광역시,전체방문자(a+b+c),4.4060792E7,0.0,0.0
201809,인천광역시,현지인방문자(a),3.3135417E7,0.0,0.0
201809,인천광역시,외지인방문자(b),1.5653078E7,0.0,0.0
201809,인천광역시,외국인방문자(c),651976.0,0.0,0.0
201809,인천광역시,외부방문자(b+c),1.6305054E7,0.0,0.0
201809,인천광역시,전체방문자(a+b+c),4.9440471E7,0.0,0.0
201809,광주광역시,현지인방문자(a),2.1897057E7,0.0,0.0
201809,광주광역시,외지인방문자(b),6227970.0,0.0,0.0
201809,광주광역시,외국인방문자(c),41205.0,0.0,0.0
201809,광주광역시,외부방문자(b+c),6269175.0,0.0,0.0
201809,광주광역시,전체방문자(a+b+c),2.8166232E7,0.0,0.0
201809,대전광역시,현지인방문자(a),2.1016818E7,0.0,0.0
201809,대전광역시,외지인방문자(b),7951209.0,0.0,0.0
201809,대전광역시,외국인방문자(c),41738.0,0.0,0.0
201809,대전광역시,외부방문자(b+c),7992947.0,0.0,0.0
201809,대전광역시,전체방문자(a+b+c),2.9009765E7,0.0,0.0
201809,울산광역시,현지인방문자(a),1.4196637E7,0.0,0.0
201809,울산광역시,외지인방문자(b),4072852.0,0.0,0.0
201809,울산광역시,외국인방문자(c),68790.0,0.0,0.0
201809,울산광역시,외부방문자(b+c),4141642.0,0.0,0.0
201809,울산광역시,전체방문자(a+b+c),1.8338279E7,0.0,0.0
201809,세종특별자치시,현지인방문자(a),3222135.0,0.0,0.0
201809,세종특별자치시,외지인방문자(b),2405448.0,0.0,0.0
201809,세종특별자치시,외국인방문자(c),9673.0,0.0,0.0
201809,세종특별자치시,외부방문자(b+c),2415121.0,0.0,0.0
201809,세종특별자치시,전체방문자(a+b+c),5637256.0,0.0,0.0
201809,경기도,현지인방문자(a),1.58680694E8,0.0,0.0
201809,경기도,외지인방문자(b),5.5791834E7,0.0,0.0
201809,경기도,외국인방문자(c),643745.0,0.0,0.0
201809,경기도,외부방문자(b+c),5.6435579E7,0.0,0.0
201809,경기도,전체방문자(a+b+c),2.15116272E8,0.0,0.0
201809,강원도,현지인방문자(a),2.4898902E7,0.0,0.0
201809,강원도,외지인방문자(b),1.2484538E7,0.0,0.0
201809,강원도,외국인방문자(c),105889.0,0.0,0.0
201809,강원도,외부방문자(b+c),1.2590428E7,0.0,0.0
201809,강원도,전체방문자(a+b+c),3.748933E7,0.0,0.0
201809,충청북도,현지인방문자(a),2.1160332E7,0.0,0.0
201809,충청북도,외지인방문자(b),1.0499646E7,0.0,0.0
201809,충청북도,외국인방문자(c),69832.0,0.0,0.0
201809,충청북도,외부방문자(b+c),1.0569479E7,0.0,0.0
201809,충청북도,전체방문자(a+b+c),3.172981E7,0.0,0.0
201809,충청남도,현지인방문자(a),2.7053194E7,0.0,0.0
201809,충청남도,외지인방문자(b),1.566944E7,0.0,0.0
201809,충청남도,외국인방문자(c),131066.0,0.0,0.0
201809,충청남도,외부방문자(b+c),1.5800506E7,0.0,0.0
201809,충청남도,전체방문자(a+b+c),4.28537E7,0.0,0.0
201809,전라북도,현지인방문자(a),2.63198E7,0.0,0.0
201809,전라북도,외지인방문자(b),9659356.0,0.0,0.0
201809,전라북도,외국인방문자(c),82056.0,0.0,0.0
201809,전라북도,외부방문자(b+c),9741412.0,0.0,0.0
201809,전라북도,전체방문자(a+b+c),3.6061212E7,0.0,0.0
201809,전라남도,현지인방문자(a),2.389947E7,0.0,0.0
201809,전라남도,외지인방문자(b),1.1921497E7,0.0,0.0
201809,전라남도,외국인방문자(c),177048.0,0.0,0.0
201809,전라남도,외부방문자(b+c),1.2098545E7,0.0,0.0
201809,전라남도,전체방문자(a+b+c),3.5998015E7,0.0,0.0
201809,경상북도,현지인방문자(a),3.7651845E7,0.0,0.0
201809,경상북도,외지인방문자(b),1.7805266E7,0.0,0.0
201809,경상북도,외국인방문자(c),127900.0,0.0,0.0
201809,경상북도,외부방문자(b+c),1.7933167E7,0.0,0.0
201809,경상북도,전체방문자(a+b+c),5.5585012E7,0.0,0.0
201809,경상남도,현지인방문자(a),4.2968534E7,0.0,0.0
201809,경상남도,외지인방문자(b),1.419306E7,0.0,0.0
201809,경상남도,외국인방문자(c),175504.0,0.0,0.0
201809,경상남도,외부방문자(b+c),1.4368564E7,0.0,0.0
201809,경상남도,전체방문자(a+b+c),5.7337098E7,0.0,0.0
201809,제주특별자치도,현지인방문자(a),1.3770424E7,0.0,0.0
201809,제주특별자치도,외지인방문자(b),4249438.0,0.0,0.0
201809,제주특별자치도,외국인방문자(c),460155.0,0.0,0.0
201809,제주특별자치도,외부방문자(b+c),4709593.0,0.0,0.0
201809,제주특별자치도,전체방문자(a+b+c),1.8480017E7,0.0,0.0
201810,서울특별시,현지인방문자(a),1.37394957E8,0.0,0.0
201810,서울특별시,외지인방문자(b),5.1361583E7,0.0,0.0
201810,서울특별시,외국인방문자(c),2572219.0,0.0,0.0
201810,서울특별시,외부방문자(b+c),5.3933802E7,0.0,0.0
201810,서울특별시,전체방문자(a+b+c),1.91328759E8,0.0,0.0
201810,부산광역시,현지인방문자(a),4.007319E7,0.0,0.0
201810,부산광역시,외지인방문자(b),1.1554078E7,0.0,0.0
201810,부산광역시,외국인방문자(c),502394.0,0.0,0.0
201810,부산광역시,외부방문자(b+c),1.2056471E7,0.0,0.0
201810,부산광역시,전체방문자(a+b+c),5.2129662E7,0.0,0.0
201810,대구광역시,현지인방문자(a),3.5234437E7,0.0,0.0
201810,대구광역시,외지인방문자(b),8318317.0,0.0,0.0
201810,대구광역시,외국인방문자(c),68249.0,0.0,0.0
201810,대구광역시,외부방문자(b+c),8386566.0,0.0,0.0
201810,대구광역시,전체방문자(a+b+c),4.3621003E7,0.0,0.0
201810,인천광역시,현지인방문자(a),3.4422318E7,0.0,0.0
201810,인천광역시,외지인방문자(b),1.4029834E7,0.0,0.0
201810,인천광역시,외국인방문자(c),781217.0,0.0,0.0
201810,인천광역시,외부방문자(b+c),1.4811051E7,0.0,0.0
201810,인천광역시,전체방문자(a+b+c),4.9233369E7,0.0,0.0
201810,광주광역시,현지인방문자(a),2.244668E7,0.0,0.0
201810,광주광역시,외지인방문자(b),5094936.0,0.0,0.0
201810,광주광역시,외국인방문자(c),37544.0,0.0,0.0
201810,광주광역시,외부방문자(b+c),5132480.0,0.0,0.0
201810,광주광역시,전체방문자(a+b+c),2.757916E7,0.0,0.0
201810,대전광역시,현지인방문자(a),2.1827218E7,0.0,0.0
201810,대전광역시,외지인방문자(b),6736376.0,0.0,0.0
201810,대전광역시,외국인방문자(c),46411.0,0.0,0.0
201810,대전광역시,외부방문자(b+c),6782788.0,0.0,0.0
201810,대전광역시,전체방문자(a+b+c),2.8610006E7,0.0,0.0
201810,울산광역시,현지인방문자(a),1.4964859E7,0.0,0.0
201810,울산광역시,외지인방문자(b),3807762.0,0.0,0.0
201810,울산광역시,외국인방문자(c),78253.0,0.0,0.0
201810,울산광역시,외부방문자(b+c),3886015.0,0.0,0.0
201810,울산광역시,전체방문자(a+b+c),1.8850874E7,0.0,0.0
201810,세종특별자치시,현지인방문자(a),3356864.0,0.0,0.0
201810,세종특별자치시,외지인방문자(b),2048288.0,0.0,0.0
201810,세종특별자치시,외국인방문자(c),8782.0,0.0,0.0
201810,세종특별자치시,외부방문자(b+c),2057070.0,0.0,0.0
201810,세종특별자치시,전체방문자(a+b+c),5413934.0,0.0,0.0
201810,경기도,현지인방문자(a),1.65476518E8,0.0,0.0
201810,경기도,외지인방문자(b),5.0888677E7,0.0,0.0
201810,경기도,외국인방문자(c),790875.0,0.0,0.0
201810,경기도,외부방문자(b+c),5.1679552E7,0.0,0.0
201810,경기도,전체방문자(a+b+c),2.17156069E8,0.0,0.0
201810,강원도,현지인방문자(a),2.5857349E7,0.0,0.0
201810,강원도,외지인방문자(b),1.0899602E7,0.0,0.0
201810,강원도,외국인방문자(c),152450.0,0.0,0.0
201810,강원도,외부방문자(b+c),1.1052052E7,0.0,0.0
201810,강원도,전체방문자(a+b+c),3.6909401E7,0.0,0.0
201810,충청북도,현지인방문자(a),2.2159162E7,0.0,0.0
201810,충청북도,외지인방문자(b),8749702.0,0.0,0.0
201810,충청북도,외국인방문자(c),71223.0,0.0,0.0
201810,충청북도,외부방문자(b+c),8820925.0,0.0,0.0
201810,충청북도,전체방문자(a+b+c),3.0980087E7,0.0,0.0
201810,충청남도,현지인방문자(a),2.8479822E7,0.0,0.0
201810,충청남도,외지인방문자(b),1.2861261E7,0.0,0.0
201810,충청남도,외국인방문자(c),136548.0,0.0,0.0
201810,충청남도,외부방문자(b+c),1.2997809E7,0.0,0.0
201810,충청남도,전체방문자(a+b+c),4.1477631E7,0.0,0.0
201810,전라북도,현지인방문자(a),2.692011E7,0.0,0.0
201810,전라북도,외지인방문자(b),7527250.0,0.0,0.0
201810,전라북도,외국인방문자(c),86666.0,0.0,0.0
201810,전라북도,외부방문자(b+c),7613917.0,0.0,0.0
201810,전라북도,전체방문자(a+b+c),3.4534027E7,0.0,0.0
201810,전라남도,현지인방문자(a),2.4348558E7,0.0,0.0
