광역지자체,소비액,전년동기 소비액,전년대비 소비증감률
서울특별시,2.20579456E8,0.0,0.0
부산광역시,2.0497921E7,0.0,0.0
대구광역시,1986504.0,0.0,0.0
인천광역시,3.6395462E7,0.0,0.0
광주광역시,916812.0,0.0,0.0
대전광역시,1698675.0,0.0,0.0
울산광역시,989455.0,0.0,0.0
세종특별자치시,44883.0,0.0,0.0
경기도,2.207441E7,0.0,0.0
강원도,3056657.0,0.0,0.0
충청북도,670781.0,0.0,0.0
충청남도,1231322.0,0.0,0.0
전라북도,630834.0,0.0,0.0
전라남도,429721.0,0.0,0.0
경상북도,1184495.0,0.0,0.0
경상남도,2939692.0,0.0,0.0
제주특별자치도,6852346.0,0.0,0.0
