광역지자체,소비액,전년동기 소비액,전년대비 소비증감률
서울특별시,2.8989501E8,0.0,0.0
부산광역시,3.8042657E7,0.0,0.0
대구광역시,3525530.0,0.0,0.0
인천광역시,4.3801719E7,0.0,0.0
광주광역시,1226811.0,0.0,0.0
대전광역시,2872751.0,0.0,0.0
울산광역시,952767.0,0.0,0.0
세종특별자치시,63786.0,0.0,0.0
경기도,3.0094115E7,0.0,0.0
강원도,1378243.0,0.0,0.0
충청북도,1779588.0,0.0,0.0
충청남도,1725480.0,0.0,0.0
전라북도,1102984.0,0.0,0.0
전라남도,755960.0,0.0,0.0
경상북도,1597930.0,0.0,0.0
경상남도,3979329.0,0.0,0.0
제주특별자치도,2.0779832E7,0.0,0.0
