광역지자체,소비액,전년동기 소비액,전년대비 소비증감률
서울특별시,2.78416203E8,0.0,0.0
부산광역시,3.153216E7,0.0,0.0
대구광역시,3330408.0,0.0,0.0
인천광역시,4.6997447E7,0.0,0.0
광주광역시,1036095.0,0.0,0.0
대전광역시,2235195.0,0.0,0.0
울산광역시,1102979.0,0.0,0.0
세종특별자치시,59276.0,0.0,0.0
경기도,2.9362416E7,0.0,0.0
강원도,896113.0,0.0,0.0
충청북도,1371439.0,0.0,0.0
충청남도,1787357.0,0.0,0.0
전라북도,1110812.0,0.0,0.0
전라남도,750078.0,0.0,0.0
경상북도,1587886.0,0.0,0.0
경상남도,3859449.0,0.0,0.0
제주특별자치도,1.687804E7,0.0,0.0
