광역지자체,소비액,전년동기 소비액,전년대비 소비증감률
서울특별시,2.13448367E8,0.0,0.0
부산광역시,2.1919033E7,0.0,0.0
대구광역시,1832509.0,0.0,0.0
인천광역시,3.8545719E7,0.0,0.0
광주광역시,577128.0,0.0,0.0
대전광역시,2598016.0,0.0,0.0
울산광역시,1410523.0,0.0,0.0
세종특별자치시,56545.0,0.0,0.0
경기도,2.250734E7,0.0,0.0
강원도,1.2437297E7,0.0,0.0
충청북도,792973.0,0.0,0.0
충청남도,1166813.0,0.0,0.0
전라북도,636708.0,0.0,0.0
전라남도,398827.0,0.0,0.0
경상북도,1125833.0,0.0,0.0
경상남도,2735055.0,0.0,0.0
제주특별자치도,7263305.0,0.0,0.0
