기준년월,지자체,업종,소비금액,전년동기소비금액
202203,경상남도,콘도,3753.0,2238.0
202203,경상남도,캠핑장/펜션,140.0,1294.0
202203,경상남도,기타숙박,261150.0,144626.0
202203,경상남도,여행업,102.0,0.0
202203,경상남도,렌터카,5252.0,2604.0
202203,경상남도,면세점,7.0,0.0
202203,경상남도,관광기념품,2159.0,3788.0
202203,경상남도,레저용품쇼핑,80498.0,70326.0
202203,경상남도,대형쇼핑몰,507344.0,494460.0
202203,경상남도,관광유원시설,916.0,1276.0
202203,경상남도,골프장,22868.0,17945.0
202203,경상남도,기타레저,82.0,20.0
202203,경상남도,문화서비스,618.0,739.0
202203,경상남도,식음료,402792.0,351640.0
202203,제주특별자치도,총소비,1220280.0,1863127.0
202203,제주특별자치도,호텔,80907.0,102715.0
202203,제주특별자치도,콘도,117327.0,895152.0
202203,제주특별자치도,캠핑장/펜션,2251.0,352.0
202203,제주특별자치도,기타숙박,220836.0,184463.0
202203,제주특별자치도,여행업,32589.0,40137.0
202203,제주특별자치도,항공운송,5152.0,8827.0
202203,제주특별자치도,렌터카,77098.0,60771.0
202203,제주특별자치도,면세점,42451.0,49509.0
202203,제주특별자치도,관광기념품,18301.0,13955.0
202203,제주특별자치도,레저용품쇼핑,38573.0,20793.0
202203,제주특별자치도,대형쇼핑몰,178949.0,141377.0
202203,제주특별자치도,관광유원시설,6387.0,7161.0
202203,제주특별자치도,골프장,51103.0,34844.0
202203,제주특별자치도,문화서비스,6455.0,10625.0
202203,제주특별자치도,식음료,340838.0,289613.0
202203,제주특별자치도,수상운송,1062.0,2835.0
202204,서울특별시,카지노,2790081.0,1113030.0
202204,서울특별시,총소비,61979703.0,26602906.0
202204,서울특별시,호텔,15202169.0,4370579.0
202204,서울특별시,콘도,74684.0,15534.0
202204,서울특별시,기타숙박,2520963.0,736702.0
202204,서울특별시,여행업,115284.0,65555.0
202204,서울특별시,항공운송,370073.0,121891.0
202204,서울특별시,렌터카,91652.0,32050.0
202204,서울특별시,면세점,1845373.0,339213.0
202204,서울특별시,관광기념품,140691.0,43161.0
202204,서울특별시,레저용품쇼핑,1322504.0,737145.0
202204,서울특별시,대형쇼핑몰,20610640.0,11178657.0
202204,서울특별시,관광유원시설,48593.0,43664.0
202204,서울특별시,골프장,126259.0,101405.0
202204,서울특별시,기타레저,18.0,54.0
202204,서울특별시,문화서비스,176333.0,54099.0
202204,서울특별시,식음료,16466174.0,7571903.0
202204,서울특별시,육상운송,61912.0,61947.0
202204,서울특별시,수상운송,16300.0,16318.0
202204,부산광역시,카지노,127500.0,9900.0
202204,부산광역시,총소비,6963607.0,3555503.0
202204,부산광역시,호텔,1472372.0,569827.0
202204,부산광역시,콘도,492.0,470.0
202204,부산광역시,캠핑장/펜션,60.0,100.0
202204,부산광역시,기타숙박,456242.0,191722.0
202204,부산광역시,여행업,2552.0,0.0
202204,부산광역시,항공운송,2488.0,54.0
202204,부산광역시,렌터카,6363.0,4120.0
202204,부산광역시,면세점,26992.0,16788.0
202204,부산광역시,관광기념품,13414.0,7965.0
202204,부산광역시,레저용품쇼핑,52674.0,36827.0
202204,부산광역시,대형쇼핑몰,3407555.0,2085431.0
202204,부산광역시,관광유원시설,51591.0,28093.0
202204,부산광역시,골프장,24696.0,20839.0
202204,부산광역시,기타레저,0.0,106.0
202204,부산광역시,문화서비스,4159.0,1822.0
202204,부산광역시,식음료,1313271.0,581014.0
202204,부산광역시,육상운송,887.0,369.0
202204,부산광역시,수상운송,298.0,55.0
202204,대구광역시,총소비,2322255.0,1584535.0
202204,대구광역시,호텔,403339.0,258905.0
202204,대구광역시,캠핑장/펜션,0.0,75.0
202204,대구광역시,기타숙박,196520.0,83656.0
202204,대구광역시,여행업,3319.0,0.0
202204,대구광역시,렌터카,6016.0,4744.0
202204,대구광역시,관광기념품,817.0,1072.0
202204,대구광역시,레저용품쇼핑,73441.0,44305.0
202204,대구광역시,대형쇼핑몰,847615.0,601248.0
202204,대구광역시,관광유원시설,3461.0,3415.0
202204,대구광역시,골프장,2032.0,1045.0
202204,대구광역시,문화서비스,4389.0,2162.0
202204,대구광역시,식음료,781305.0,583908.0
202204,인천광역시,총소비,6533029.0,4734001.0
202204,인천광역시,호텔,1771021.0,2514296.0
202204,인천광역시,캠핑장/펜션,0.0,582.0
202204,인천광역시,기타숙박,157999.0,95376.0
202204,인천광역시,여행업,517.0,0.0
202204,인천광역시,렌터카,143219.0,54353.0
202204,인천광역시,면세점,2305444.0,773454.0
202204,인천광역시,관광기념품,732.0,390.0
202204,인천광역시,레저용품쇼핑,47937.0,44820.0
202204,인천광역시,대형쇼핑몰,735851.0,644026.0
202204,인천광역시,관광유원시설,2598.0,764.0
202204,인천광역시,골프장,51624.0,42556.0
202204,인천광역시,기타레저,10.0,0.0
202204,인천광역시,문화서비스,1192.0,1101.0
202204,인천광역시,식음료,1314885.0,562250.0
202204,인천광역시,수상운송,0.0,34.0
202204,광주광역시,총소비,706016.0,357671.0
202204,광주광역시,호텔,564.0,908.0
202204,광주광역시,기타숙박,133047.0,68644.0
202204,광주광역시,렌터카,0.0,180.0
202204,광주광역시,관광기념품,59.0,8.0
202204,광주광역시,레저용품쇼핑,25869.0,20743.0
202204,광주광역시,대형쇼핑몰,336936.0,128831.0
202204,광주광역시,관광유원시설,369.0,179.0
202204,광주광역시,골프장,378.0,511.0
202204,광주광역시,문화서비스,9730.0,4331.0
202204,광주광역시,식음료,199064.0,133336.0
202204,대전광역시,총소비,1341257.0,672645.0
202204,대전광역시,호텔,90394.0,47444.0
202204,대전광역시,기타숙박,191706.0,81684.0
202204,대전광역시,여행업,0.0,330.0
202204,대전광역시,렌터카,1972.0,2200.0
202204,대전광역시,관광기념품,72.0,30.0
202204,대전광역시,레저용품쇼핑,10007.0,5827.0
202204,대전광역시,대형쇼핑몰,329891.0,153738.0
202204,대전광역시,관광유원시설,1359.0,2170.0
202204,대전광역시,골프장,2174.0,4214.0
202204,대전광역시,문화서비스,1086.0,426.0
202204,대전광역시,식음료,268942.0,144374.0
202204,대전광역시,육상운송,443654.0,230208.0
202204,울산광역시,총소비,658041.0,525330.0
202204,울산광역시,호텔,252519.0,153842.0
202204,울산광역시,기타숙박,34395.0,51288.0
202204,울산광역시,여행업,0.0,49.0
202204,울산광역시,렌터카,840.0,1740.0
202204,울산광역시,관광기념품,214.0,41.0
202204,울산광역시,레저용품쇼핑,29129.0,47195.0
202204,울산광역시,대형쇼핑몰,199057.0,118466.0
202204,울산광역시,골프장,3660.0,3251.0
202204,울산광역시,문화서비스,153.0,286.0
202204,울산광역시,식음료,138075.0,149172.0
202204,세종특별자치시,총소비,102753.0,50753.0
202204,세종특별자치시,관광기념품,0.0,550.0
202204,세종특별자치시,레저용품쇼핑,2303.0,3917.0
202204,세종특별자치시,대형쇼핑몰,29295.0,12384.0
202204,세종특별자치시,골프장,867.0,2194.0
202204,세종특별자치시,문화서비스,74.0,7.0
202204,세종특별자치시,식음료,70214.0,31701.0
202204,경기도,총소비,21814057.0,14123296.0
202204,경기도,호텔,1412714.0,819779.0
202204,경기도,콘도,2188.0,1700.0
202204,경기도,캠핑장/펜션,156.0,1449.0
202204,경기도,기타숙박,3423763.0,2390965.0
202204,경기도,여행업,4491.0,11142.0
202204,경기도,렌터카,247446.0,54052.0
202204,경기도,관광기념품,222431.0,148128.0
202204,경기도,레저용품쇼핑,480943.0,266840.0
202204,경기도,대형쇼핑몰,6339128.0,3958463.0
202204,경기도,관광유원시설,26374.0,25367.0
202204,경기도,골프장,859985.0,620708.0
202204,경기도,기타레저,703.0,928.0
202204,경기도,문화서비스,126711.0,91853.0
202204,경기도,식음료,8610432.0,5709516.0
202204,경기도,육상운송,52820.0,20070.0
202204,경기도,수상운송,3710.0,2337.0
202204,경기도,스키장,60.0,0.0
202204,강원도,총소비,1318485.0,675099.0
202204,강원도,호텔,50916.0,42529.0
202204,강원도,콘도,158866.0,79770.0
202204,강원도,캠핑장/펜션,1575.0,1136.0
202204,강원도,기타숙박,219451.0,127447.0
202204,강원도,여행업,890.0,554.0
202204,강원도,렌터카,1549.0,23952.0
202204,강원도,관광기념품,3332.0,2552.0
202204,강원도,레저용품쇼핑,11773.0,10437.0
202204,강원도,대형쇼핑몰,123020.0,75317.0
202204,강원도,관광유원시설,4428.0,1429.0
202204,강원도,골프장,390326.0,111935.0
202204,강원도,기타레저,846.0,896.0
202204,강원도,문화서비스,634.0,521.0
202204,강원도,식음료,350705.0,196484.0
202204,강원도,육상운송,70.0,119.0
202204,강원도,수상운송,105.0,21.0
202204,충청북도,총소비,659740.0,568045.0
202204,충청북도,호텔,6851.0,27436.0
202204,충청북도,콘도,496.0,1072.0
202204,충청북도,캠핑장/펜션,746.0,0.0
202204,충청북도,기타숙박,241218.0,248530.0
202204,충청북도,여행업,0.0,12.0
202204,충청북도,항공운송,0.0,26.0
202204,충청북도,렌터카,2929.0,5420.0
202204,충청북도,관광기념품,386.0,6.0
202204,충청북도,레저용품쇼핑,15476.0,4628.0
202204,충청북도,대형쇼핑몰,137630.0,86512.0
202204,충청북도,관광유원시설,848.0,672.0
202204,충청북도,골프장,60719.0,57538.0
202204,충청북도,문화서비스,277.0,340.0
202204,충청북도,식음료,191528.0,135830.0
202204,충청북도,육상운송,559.0,0.0
202204,충청북도,수상운송,77.0,21.0
202204,충청남도,총소비,1102516.0,883399.0
202204,충청남도,호텔,89913.0,60461.0
202204,충청남도,콘도,3575.0,2115.0
202204,충청남도,캠핑장/펜션,1096.0,5830.0
202204,충청남도,기타숙박,226002.0,209309.0
202204,충청남도,여행업,10.0,0.0
202204,충청남도,렌터카,6407.0,41991.0
202204,충청남도,관광기념품,1034.0,460.0
202204,충청남도,레저용품쇼핑,31095.0,19968.0
202204,충청남도,대형쇼핑몰,242112.0,162749.0
202204,충청남도,관광유원시설,1914.0,624.0
202204,충청남도,골프장,38261.0,16630.0
202204,충청남도,기타레저,238.0,42.0
202204,충청남도,문화서비스,530.0,909.0
202204,충청남도,식음료,460330.0,362266.0
202204,충청남도,수상운송,0.0,45.0
202204,전라북도,총소비,1032996.0,839550.0
202204,전라북도,호텔,7344.0,3017.0
202204,전라북도,콘도,3741.0,1387.0
202204,전라북도,캠핑장/펜션,152.0,17.0
202204,전라북도,기타숙박,123972.0,144589.0
202204,전라북도,여행업,2042.0,0.0
202204,전라북도,렌터카,4970.0,262.0
202204,전라북도,관광기념품,4764.0,2648.0
202204,전라북도,레저용품쇼핑,35277.0,31573.0
202204,전라북도,대형쇼핑몰,384960.0,308339.0
202204,전라북도,관광유원시설,98.0,746.0
202204,전라북도,골프장,11415.0,8977.0
202204,전라북도,문화서비스,4490.0,1922.0
202204,전라북도,식음료,449771.0,336063.0
202204,전라북도,육상운송,0.0,10.0
202204,전라남도,총소비,528209.0,418973.0
202204,전라남도,호텔,47030.0,69691.0
202204,전라남도,캠핑장/펜션,9808.0,29.0
202204,전라남도,기타숙박,66768.0,102884.0
202204,전라남도,여행업,534.0,0.0
202204,전라남도,렌터카,6135.0,700.0
202204,전라남도,관광기념품,1758.0,442.0
202204,전라남도,레저용품쇼핑,30764.0,6464.0
202204,전라남도,대형쇼핑몰,93255.0,76294.0
202204,전라남도,관광유원시설,7428.0,5137.0
202204,전라남도,골프장,44893.0,23911.0
202204,전라남도,기타레저,26.0,0.0
202204,전라남도,문화서비스,1411.0,367.0
202204,전라남도,식음료,218296.0,132772.0
202204,전라남도,육상운송,24.0,3.0
202204,전라남도,수상운송,80.0,280.0
202204,경상북도,총소비,1401376.0,682454.0
202204,경상북도,호텔,176463.0,93504.0
202204,경상북도,콘도,11975.0,4550.0
202204,경상북도,캠핑장/펜션,1683.0,195.0
202204,경상북도,기타숙박,114818.0,45331.0
202204,경상북도,여행업,553.0,1777.0
202204,경상북도,렌터카,9544.0,3100.0
202204,경상북도,관광기념품,4755.0,1604.0
202204,경상북도,레저용품쇼핑,36734.0,15464.0
202204,경상북도,대형쇼핑몰,246651.0,118346.0
202204,경상북도,관광유원시설,2849.0,2080.0
202204,경상북도,골프장,29450.0,18596.0
202204,경상북도,기타레저,18067.0,12240.0
202204,경상북도,문화서비스,2254.0,1164.0
202204,경상북도,식음료,745519.0,364443.0
202204,경상북도,육상운송,0.0,8.0
202204,경상북도,수상운송,60.0,52.0
202204,경상남도,총소비,1795756.0,1395890.0
202204,경상남도,콘도,3230.0,3211.0
202204,경상남도,호텔,293082.0,159620.0
202204,경상남도,캠핑장/펜션,352.0,478.0
202204,경상남도,기타숙박,181058.0,180461.0
202204,경상남도,여행업,64.0,800.0
202204,경상남도,렌터카,6639.0,4354.0
202204,경상남도,관광기념품,1486.0,4896.0
202204,경상남도,레저용품쇼핑,98829.0,52412.0
202204,경상남도,대형쇼핑몰,592495.0,545602.0
202204,경상남도,관광유원시설,1832.0,1348.0
202204,경상남도,골프장,63295.0,60312.0
202204,경상남도,기타레저,28.0,26.0
202204,경상남도,문화서비스,2562.0,753.0
202204,경상남도,식음료,550804.0,381575.0
202204,경상남도,수상운송,0.0,40.0
202204,제주특별자치도,총소비,1989161.0,2462367.0
202204,제주특별자치도,콘도,177538.0,1175359.0
202204,제주특별자치도,호텔,215342.0,114668.0
202204,제주특별자치도,캠핑장/펜션,2174.0,926.0
202204,제주특별자치도,기타숙박,288569.0,394142.0
202204,제주특별자치도,여행업,34601.0,44879.0
202204,제주특별자치도,항공운송,6066.0,8171.0
202204,제주특별자치도,렌터카,154799.0,53918.0
202204,제주특별자치도,면세점,109759.0,74731.0
202204,제주특별자치도,관광기념품,38715.0,17188.0
202204,제주특별자치도,레저용품쇼핑,37083.0,33541.0
202204,제주특별자치도,대형쇼핑몰,236953.0,118031.0
202204,제주특별자치도,관광유원시설,14331.0,6321.0
202204,제주특별자치도,골프장,69924.0,34356.0
202204,제주특별자치도,문화서비스,11894.0,11120.0
202204,제주특별자치도,식음료,590273.0,374038.0
202204,제주특별자치도,수상운송,1141.0,979.0
202205,서울특별시,카지노,3123970.0,2274400.0
202205,서울특별시,총소비,88933824.0,30654063.0
202205,서울특별시,호텔,24093258.0,5268530.0
202205,서울특별시,콘도,61397.0,40179.0
202205,서울특별시,기타숙박,3520431.0,963660.0
202205,서울특별시,여행업,222152.0,73049.0
202205,서울특별시,항공운송,603961.0,160483.0
202205,서울특별시,렌터카,93366.0,44115.0
202205,서울특별시,면세점,2709901.0,447409.0
202205,서울특별시,관광기념품,238237.0,56207.0
202205,서울특별시,레저용품쇼핑,1616198.0,688010.0
202205,서울특별시,대형쇼핑몰,29933354.0,11989164.0
202205,서울특별시,관광유원시설,66347.0,47121.0
202205,서울특별시,골프장,206051.0,131280.0
202205,서울특별시,기타레저,28.0,0.0
202205,서울특별시,문화서비스,210633.0,68431.0
202205,서울특별시,식음료,22117951.0,8296705.0
202205,서울특별시,육상운송,82810.0,92587.0
202205,서울특별시,수상운송,33779.0,12731.0
202205,부산광역시,카지노,109500.0,41250.0
202205,부산광역시,총소비,9901533.0,5058579.0
202205,부산광역시,호텔,1785289.0,712253.0
202205,부산광역시,콘도,247.0,326.0
202205,부산광역시,캠핑장/펜션,52.0,0.0
202205,부산광역시,기타숙박,774260.0,337595.0
202205,부산광역시,여행업,2852.0,0.0
202205,부산광역시,항공운송,4525.0,258.0
202205,부산광역시,렌터카,12068.0,6747.0
202205,부산광역시,면세점,85425.0,48446.0
202205,부산광역시,관광기념품,22665.0,7181.0
202205,부산광역시,레저용품쇼핑,70367.0,56932.0
202205,부산광역시,대형쇼핑몰,4695324.0,2816585.0
202205,부산광역시,관광유원시설,113117.0,53339.0
202205,부산광역시,골프장,28430.0,17464.0
202205,부산광역시,기타레저,99.0,16.0
202205,부산광역시,문화서비스,8161.0,2322.0
202205,부산광역시,식음료,2186777.0,956988.0
202205,부산광역시,육상운송,1564.0,593.0
202205,부산광역시,수상운송,810.0,283.0
202205,대구광역시,총소비,3496638.0,1641944.0
202205,대구광역시,호텔,902504.0,209881.0
202205,대구광역시,기타숙박,360873.0,84109.0
202205,대구광역시,여행업,7808.0,0.0
202205,대구광역시,렌터카,11457.0,3211.0
202205,대구광역시,관광기념품,1257.0,971.0
202205,대구광역시,레저용품쇼핑,82399.0,63012.0
202205,대구광역시,대형쇼핑몰,1056464.0,640149.0
202205,대구광역시,관광유원시설,4357.0,3503.0
202205,대구광역시,골프장,3285.0,1615.0
202205,대구광역시,기타레저,46.0,0.0
202205,대구광역시,문화서비스,9392.0,2429.0
202205,대구광역시,식음료,1056795.0,633063.0
202205,인천광역시,총소비,9943292.0,4798687.0
202205,인천광역시,호텔,3124784.0,2436501.0
202205,인천광역시,캠핑장/펜션,120.0,346.0
202205,인천광역시,기타숙박,278923.0,92844.0
202205,인천광역시,여행업,1980.0,3383.0
202205,인천광역시,렌터카,193915.0,32033.0
202205,인천광역시,면세점,3414645.0,817462.0
202205,인천광역시,관광기념품,1659.0,295.0
202205,인천광역시,레저용품쇼핑,42872.0,39752.0
202205,인천광역시,대형쇼핑몰,1029976.0,681255.0
202205,인천광역시,관광유원시설,4893.0,1207.0
202205,인천광역시,골프장,76353.0,40516.0
202205,인천광역시,기타레저,0.0,2.0
202205,인천광역시,문화서비스,3845.0,800.0
202205,인천광역시,식음료,1769154.0,651476.0
202205,인천광역시,수상운송,173.0,817.0
202205,광주광역시,총소비,843205.0,468887.0
202205,광주광역시,호텔,252.0,365.0
202205,광주광역시,기타숙박,161193.0,73939.0
202205,광주광역시,여행업,100.0,0.0
202205,광주광역시,렌터카,1713.0,1307.0
202205,광주광역시,관광기념품,427.0,33.0
202205,광주광역시,레저용품쇼핑,22867.0,9430.0
202205,광주광역시,대형쇼핑몰,337890.0,193547.0
202205,광주광역시,관광유원시설,223.0,159.0
202205,광주광역시,골프장,2362.0,461.0
202205,광주광역시,기타레저,62.0,0.0
202205,광주광역시,문화서비스,28574.0,5184.0
202205,광주광역시,식음료,287542.0,184462.0
202205,대전광역시,총소비,1752936.0,917490.0
202205,대전광역시,호텔,127510.0,35191.0
202205,대전광역시,기타숙박,201101.0,107983.0
202205,대전광역시,여행업,4500.0,330.0
202205,대전광역시,렌터카,2283.0,726.0
202205,대전광역시,관광기념품,215.0,500.0
202205,대전광역시,레저용품쇼핑,11082.0,10429.0
202205,대전광역시,대형쇼핑몰,427405.0,222732.0
202205,대전광역시,관광유원시설,1272.0,1167.0
202205,대전광역시,골프장,2888.0,3534.0
202205,대전광역시,문화서비스,2229.0,426.0
202205,대전광역시,식음료,299795.0,198849.0
202205,대전광역시,육상운송,672656.0,335625.0
202205,울산광역시,총소비,1092420.0,436382.0
202205,울산광역시,호텔,567000.0,146573.0
202205,울산광역시,캠핑장/펜션,0.0,35.0
202205,울산광역시,기타숙박,44412.0,31809.0
202205,울산광역시,여행업,18.0,35.0
202205,울산광역시,렌터카,980.0,300.0
202205,울산광역시,면세점,500.0,0.0
202205,울산광역시,관광기념품,811.0,76.0
202205,울산광역시,레저용품쇼핑,15543.0,61934.0
202205,울산광역시,대형쇼핑몰,264488.0,86217.0
202205,울산광역시,관광유원시설,15.0,93.0
202205,울산광역시,골프장,10359.0,5015.0
202205,울산광역시,문화서비스,687.0,180.0
202205,울산광역시,식음료,187608.0,104115.0
202205,세종특별자치시,총소비,122163.0,52841.0
202205,세종특별자치시,기타숙박,130.0,0.0
202205,세종특별자치시,렌터카,15.0,0.0
202205,세종특별자치시,관광기념품,0.0,300.0
202205,세종특별자치시,레저용품쇼핑,3842.0,613.0
202205,세종특별자치시,대형쇼핑몰,37708.0,14562.0
202205,세종특별자치시,관광유원시설,40.0,0.0
202205,세종특별자치시,골프장,1705.0,1911.0
202205,세종특별자치시,문화서비스,462.0,64.0
202205,세종특별자치시,식음료,78261.0,35392.0
202205,경기도,총소비,25509105.0,16157326.0
202205,경기도,콘도,40990.0,10313.0
202205,경기도,호텔,1587563.0,938014.0
202205,경기도,캠핑장/펜션,903.0,2536.0
202205,경기도,기타숙박,3662423.0,3046903.0
202205,경기도,여행업,14068.0,9180.0
202205,경기도,렌터카,337995.0,90784.0
202205,경기도,관광기념품,205200.0,148893.0
202205,경기도,레저용품쇼핑,464912.0,261041.0
202205,경기도,대형쇼핑몰,7865402.0,4462544.0
202205,경기도,관광유원시설,45690.0,11339.0
202205,경기도,골프장,1001805.0,728699.0
202205,경기도,기타레저,453.0,606.0
202205,경기도,문화서비스,202733.0,94870.0
202205,경기도,식음료,9990082.0,6320861.0
202205,경기도,육상운송,83331.0,27204.0
202205,경기도,수상운송,5391.0,3407.0
202205,경기도,스키장,165.0,132.0
202205,강원도,총소비,1839522.0,920523.0
202205,강원도,호텔,62887.0,70789.0
202205,강원도,콘도,273704.0,105128.0
202205,강원도,캠핑장/펜션,3894.0,1700.0
202205,강원도,기타숙박,351803.0,157035.0
202205,강원도,여행업,2745.0,1188.0
202205,강원도,렌터카,2507.0,9806.0
202205,강원도,관광기념품,6741.0,2650.0
202205,강원도,레저용품쇼핑,21294.0,13211.0
202205,강원도,대형쇼핑몰,170951.0,88894.0
202205,강원도,관광유원시설,13719.0,1218.0
202205,강원도,골프장,323500.0,129897.0
202205,강원도,기타레저,1814.0,350.0
202205,강원도,문화서비스,1371.0,536.0
202205,강원도,식음료,602336.0,337910.0
202205,강원도,육상운송,124.0,176.0
202205,강원도,수상운송,130.0,35.0
202205,충청북도,총소비,760791.0,609635.0
202205,충청북도,호텔,9205.0,17607.0
202205,충청북도,콘도,194.0,337.0
202205,충청북도,캠핑장/펜션,200.0,0.0
202205,충청북도,기타숙박,277699.0,214743.0
202205,충청북도,항공운송,0.0,174.0
202205,충청북도,렌터카,919.0,1853.0
202205,충청북도,관광기념품,1020.0,213.0
202205,충청북도,레저용품쇼핑,10205.0,9928.0
202205,충청북도,대형쇼핑몰,142196.0,113371.0
202205,충청북도,관광유원시설,1452.0,1015.0
202205,충청북도,골프장,98142.0,71120.0
202205,충청북도,기타레저,0.0,40.0
202205,충청북도,문화서비스,410.0,280.0
202205,충청북도,식음료,216316.0,178922.0
202205,충청북도,육상운송,2531.0,0.0
202205,충청북도,수상운송,303.0,32.0
202205,충청남도,총소비,1225279.0,983705.0
202205,충청남도,콘도,3312.0,3436.0
202205,충청남도,호텔,161944.0,92504.0
202205,충청남도,캠핑장/펜션,703.0,4669.0
202205,충청남도,기타숙박,205541.0,212080.0
202205,충청남도,여행업,18.0,0.0
202205,충청남도,렌터카,8343.0,45152.0
202205,충청남도,관광기념품,512.0,784.0
202205,충청남도,레저용품쇼핑,42402.0,12245.0
202205,충청남도,대형쇼핑몰,230504.0,171682.0
202205,충청남도,관광유원시설,1854.0,2446.0
202205,충청남도,골프장,42949.0,13106.0
202205,충청남도,기타레저,223.0,10.0
202205,충청남도,문화서비스,1153.0,1039.0
202205,충청남도,식음료,525814.0,424234.0
202205,충청남도,육상운송,7.0,200.0
202205,충청남도,수상운송,0.0,117.0
202205,전라북도,총소비,1258469.0,858453.0
202205,전라북도,호텔,15621.0,3687.0
202205,전라북도,콘도,2306.0,2064.0
202205,전라북도,캠핑장/펜션,210.0,0.0
202205,전라북도,기타숙박,131013.0,106756.0
202205,전라북도,여행업,12.0,0.0
202205,전라북도,렌터카,9589.0,810.0
202205,전라북도,관광기념품,6702.0,2501.0
202205,전라북도,레저용품쇼핑,49377.0,24856.0
202205,전라북도,대형쇼핑몰,464315.0,301061.0
202205,전라북도,관광유원시설,168.0,116.0
202205,전라북도,골프장,13315.0,9359.0
202205,전라북도,기타레저,22.0,0.0
202205,전라북도,문화서비스,7920.0,1654.0
202205,전라북도,식음료,557900.0,405591.0
202205,전라남도,총소비,867235.0,517131.0
202205,전라남도,호텔,84914.0,93367.0
202205,전라남도,콘도,788.0,18.0
202205,전라남도,캠핑장/펜션,9112.0,231.0
202205,전라남도,기타숙박,135856.0,138975.0
202205,전라남도,여행업,1211.0,10.0
202205,전라남도,렌터카,79967.0,285.0
202205,전라남도,관광기념품,1853.0,449.0
202205,전라남도,레저용품쇼핑,16781.0,8737.0
202205,전라남도,대형쇼핑몰,106445.0,81992.0
202205,전라남도,관광유원시설,15235.0,9264.0
202205,전라남도,골프장,104935.0,25810.0
202205,전라남도,기타레저,26.0,0.0
202205,전라남도,문화서비스,2497.0,1538.0
202205,전라남도,식음료,305509.0,156436.0
202205,전라남도,육상운송,14.0,0.0
202205,전라남도,수상운송,2092.0,20.0
202205,경상북도,총소비,1348236.0,709681.0
202205,경상북도,호텔,181071.0,86356.0
202205,경상북도,콘도,11356.0,2796.0
202205,경상북도,캠핑장/펜션,1220.0,462.0
202205,경상북도,기타숙박,101955.0,43418.0
202205,경상북도,여행업,2652.0,640.0
202205,경상북도,렌터카,5993.0,2587.0
202205,경상북도,관광기념품,7236.0,2179.0
202205,경상북도,레저용품쇼핑,22995.0,17840.0
202205,경상북도,대형쇼핑몰,207393.0,103931.0
202205,경상북도,관광유원시설,3764.0,1753.0
202205,경상북도,골프장,26780.0,22484.0
202205,경상북도,기타레저,22078.0,16304.0
202205,경상북도,문화서비스,3562.0,1185.0
202205,경상북도,식음료,749795.0,407681.0
202205,경상북도,육상운송,15.0,0.0
202205,경상북도,수상운송,371.0,65.0
202205,경상남도,총소비,2087176.0,1608295.0
202205,경상남도,콘도,6959.0,2484.0
202205,경상남도,호텔,298787.0,285525.0
202205,경상남도,캠핑장/펜션,1151.0,867.0
202205,경상남도,기타숙박,273355.0,208564.0
202205,경상남도,여행업,1180.0,0.0
202205,경상남도,렌터카,8127.0,4118.0
202205,경상남도,관광기념품,4840.0,2351.0
202205,경상남도,레저용품쇼핑,54307.0,65834.0
202205,경상남도,대형쇼핑몰,689904.0,498107.0
202205,경상남도,관광유원시설,5910.0,4116.0
202205,경상남도,골프장,119503.0,92106.0
202205,경상남도,기타레저,64.0,0.0
202205,경상남도,문화서비스,2229.0,592.0
202205,경상남도,식음료,620704.0,443553.0
202205,경상남도,수상운송,156.0,78.0
202205,제주특별자치도,총소비,3373031.0,2876696.0
202205,제주특별자치도,콘도,285541.0,1171383.0
202205,제주특별자치도,호텔,316911.0,125704.0
202205,제주특별자치도,캠핑장/펜션,2097.0,4716.0
202205,제주특별자치도,기타숙박,443394.0,353808.0
202205,제주특별자치도,여행업,41012.0,33537.0
202205,제주특별자치도,항공운송,8531.0,15321.0
202205,제주특별자치도,렌터카,334036.0,89768.0
202205,제주특별자치도,면세점,141310.0,96844.0
202205,제주특별자치도,관광기념품,87721.0,29952.0
202205,제주특별자치도,레저용품쇼핑,97654.0,39309.0
202205,제주특별자치도,대형쇼핑몰,332856.0,158228.0
202205,제주특별자치도,관광유원시설,16877.0,9595.0
202205,제주특별자치도,골프장,78662.0,134670.0
202205,제주특별자치도,기타레저,40.0,0.0
202205,제주특별자치도,문화서비스,20650.0,23891.0
202205,제주특별자치도,식음료,1158568.0,582654.0
202205,제주특별자치도,육상운송,0.0,2000.0
202205,제주특별자치도,수상운송,7170.0,5314.0
202206,서울특별시,카지노,5369387.0,1572260.0
202206,서울특별시,총소비,103580109.0,33216768.0
202206,서울특별시,호텔,27726900.0,5812792.0
202206,서울특별시,콘도,74339.0,23959.0
202206,서울특별시,캠핑장/펜션,40.0,0.0
202206,서울특별시,기타숙박,4441362.0,962920.0
202206,서울특별시,여행업,208656.0,84563.0
202206,서울특별시,항공운송,633978.0,243231.0
202206,서울특별시,렌터카,159678.0,42606.0
202206,서울특별시,면세점,3486730.0,601994.0
202206,서울특별시,관광기념품,491020.0,63354.0
202206,서울특별시,레저용품쇼핑,1940536.0,731732.0
202206,서울특별시,대형쇼핑몰,33929727.0,14534054.0
202206,서울특별시,관광유원시설,122086.0,25943.0
202206,서울특별시,골프장,132192.0,114807.0
202206,서울특별시,기타레저,400.0,30.0
202206,서울특별시,문화서비스,243895.0,100047.0
