기준년월,광역지자체,방문자수,전월대비 방문자증감률,전년대비 방문자증감률,외국인 비율,소비액,인당 소비액,전년대비 인당소비증감률
201808,전라남도,144403,-1.8234354284937249,0.0,1.348205863770736,592641,4.104076785108343,0.0
201808,전라북도,61717,1.6989091388458721,0.0,0.7335261765811216,826261,13.387899606267316,0.0
201808,제주특별자치도,466492,8.577160932033955,0.0,8.31229979531613,26600987,57.02345806573317,0.0
201808,충청남도,116067,7.037330775757122,0.0,0.8528956839805708,1473073,12.691574693926784,0.0
201808,충청북도,62469,-1.6375631800217283,0.0,0.6600574630057598,1016728,16.27572075749572,0.0
201809,강원도,105889,2.089238541485905,0.0,0.8410278030262355,1142462,10.789241564279576,0.0
201809,경기도,643745,0.20048034343154164,0.0,1.140672269881381,26792069,41.619071216087114,0.0
201809,경상남도,175504,20.997187138050855,0.0,1.221444258451993,3844479,21.90536398030814,0.0
201809,경상북도,127900,4.5327492358239185,0.0,0.7132036410523585,1668403,13.044589523064895,0.0
201809,광주광역시,41205,39.20137833181312,0.0,0.6572635155343407,1076756,26.131683048173766,0.0
201809,대구광역시,67462,-11.512480488988574,0.0,0.6673202505116778,2634494,39.051525303133616,0.0
201809,대전광역시,41738,-20.663764755079928,0.0,0.5221853716783058,2473019,59.25101825674445,0.0
201809,부산광역시,383191,-0.1891033739063408,0.0,2.676962035008388,29415396,76.76431857741962,0.0
201809,서울특별시,2018104,-1.7646405978321233,0.0,3.738628846092214,264243152,130.93634024807443,0.0
201809,세종특별자치시,9673,3.6874263050702183,0.0,0.4005182349041725,63854,6.601261242634136,0.0
201809,울산광역시,68790,3.9814982768002993,0.0,1.6609354454102987,1050182,15.26649222270679,0.0
201809,인천광역시,651976,16.791762653205254,0.0,3.998612945409442,41094549,63.03076953752899,0.0
201809,전라남도,177048,22.606871048385415,0.0,1.4633825803020115,769340,4.345375265464733,0.0
201809,전라북도,82056,32.95526354164979,0.0,0.8423419520701927,1174960,14.3190016574047,0.0
201809,제주특별자치도,460155,-1.3584370149970382,0.0,9.770589518032663,22325092,48.51646075778814,0.0
201809,충청남도,131066,12.922708435644935,0.0,0.8295050804069186,1739809,13.274296919109457,0.0
201809,충청북도,69832,11.786646176503556,0.0,0.6606948175969695,1674867,23.984233589185475,0.0
201810,강원도,152450,43.97151734363342,0.0,1.3793818559666569,1378243,9.040623155132831,0.0
201810,경기도,790875,22.85532314814096,0.0,1.5303441484941667,30094115,38.05167061798641,0.0
201810,경상남도,181801,3.5879524113410444,0.0,1.4965323938212813,3979329,21.888377951716436,0.0
201810,경상북도,170147,33.031274433150905,0.0,1.2215603495554956,1597930,9.391467378208255,0.0
201810,광주광역시,37544,-8.884844072321318,0.0,0.7314982230812395,1226811,32.67661943319838,0.0
201810,대구광역시,68249,1.1665826687616843,0.0,0.8137895772834793,3525530,51.65687409339331,0.0
201810,대전광역시,46411,11.196032392543964,0.0,0.6842466549153534,2872751,61.898062959212254,0.0
201810,부산광역시,502394,31.10798531280745,0.0,4.16700707860534,38042657,75.72275345645052,0.0
201810,서울특별시,2572219,27.457207358986444,0.0,4.769215046252441,289895010,112.70230489705581,0.0
201810,세종특별자치시,8782,-9.21120645094593,0.0,0.4269178977866577,63786,7.263265770895012,0.0
201810,울산광역시,78253,13.75635993603721,0.0,2.013708130308298,952767,12.175469311080725,0.0
201810,인천광역시,781217,19.822968943642106,0.0,5.274554790203612,43801719,56.06856865634004,0.0
201810,전라남도,164976,-6.818489901043789,0.0,1.7480904366814172,755960,4.582242265541654,0.0
201810,전라북도,86666,5.618114458418644,0.0,1.138257745651811,1102984,12.726836360279695,0.0
201810,제주특별자치도,506418,10.053786224207052,0.0,10.655424162966648,20779832,41.0329648630183,0.0
201810,충청남도,136548,4.182625547434116,0.0,1.0505462882244232,1725480,12.636435539151067,0.0
201810,충청북도,71223,1.9919234734792068,0.0,0.8074323271085515,1779588,24.98614211701276,0.0
201811,강원도,122343,-19.748770088553623,0.0,1.39321672461345,896113,7.324595604162069,0.0
201811,경기도,672715,-14.94041409830883,0.0,1.456966654400293,29362416,43.647630868941526,0.0
201811,경상남도,158380,-12.882767421521335,0.0,1.3908740815471283,3859449,24.36828513701225,0.0
201811,경상북도,125345,-26.33134877488289,0.0,0.9705884106578963,1587886,12.668123977821214,0.0
201811,광주광역시,31604,-15.82143618154699,0.0,0.641393417254587,1036095,32.78366662447792,0.0
201811,대구광역시,69123,1.2806048440270112,0.0,0.8328181659253117,3330408,48.180894926435485,0.0
201811,대전광역시,33076,-28.73241257460516,0.0,0.5226680976989235,2235195,67.577548675777,0.0
201811,부산광역시,379224,-24.516614450013343,0.0,3.329172716066052,31532160,83.14916777419151,0.0
201811,서울특별시,2210090,-14.078466880152895,0.0,4.530851298759712,278416203,125.97505214719763,0.0
201811,세종특별자치시,8262,-5.921202459576403,0.0,0.43402385607764726,59276,7.174534011135318,0.0
201811,울산광역시,77248,-1.2842958097453172,0.0,2.1272564648240433,1102979,14.278414975144987,0.0
201811,인천광역시,696767,-10.810056616791497,0.0,5.1945072789915026,46997447,67.45073604232118,0.0
201811,전라남도,162548,-1.4717292212200528,0.0,1.8283513006255951,750078,4.6145015626153505,0.0
201811,전라북도,75191,-13.2404864652805,0.0,1.018114451115788,1110812,14.773204239869134,0.0
201811,제주특별자치도,372379,-26.468056032763442,0.0,8.890297474096357,16878040,45.324897483477855,0.0
201811,충청남도,119834,-12.24038433371415,0.0,1.0167352273294195,1787357,14.91527446300716,0.0
201811,충청북도,56386,-20.831753787400142,0.0,0.6921518722569434,1371439,24.32233178448551,0.0
201812,강원도,188229,53.853510213089436,0.0,1.8661694682821386,3365105,17.877718098698924,0.0
201812,경기도,722658,7.424094899028555,0.0,1.5113880832703395,29525875,40.85732808603793,0.0
201812,경상남도,153785,-2.901250157848212,0.0,1.2901413186496793,3457525,22.482849432649477,0.0
201812,경상북도,97429,-22.271331126091987,0.0,0.7855758948041559,1270038,13.035523304149688,0.0
201812,광주광역시,29341,-7.160486014428558,0.0,0.5388960794350564,887315,30.241470979175897,0.0
201812,대구광역시,62312,-9.853449647729406,0.0,0.6814940547540094,3141015,50.407866863525484,0.0
201812,대전광역시,29122,-11.954287096384085,0.0,0.42269280660214753,1982775,68.08512464803242,0.0
201812,부산광역시,323465,-14.703447039216933,0.0,2.55679444618385,26337297,81.42240118714544,0.0
201812,서울특별시,2179938,-1.364288332149366,0.0,4.129546888303605,307149455,140.89825261085406,0.0
201812,세종특별자치시,8025,-2.8685548293391427,0.0,0.41674607778325357,53841,6.709158878504673,0.0
201812,울산광역시,64421,-16.604960646230328,0.0,1.651780277147095,998176,15.494574750469567,0.0
201812,인천광역시,674482,-3.198343205117349,0.0,4.72552282001506,42055497,62.352289608914695,0.0
201812,전라남도,139986,-13.880207692496981,0.0,1.6697608043135668,569703,4.06971411426857,0.0
201812,전라북도,54076,-28.081818302722404,0.0,0.8268046407231406,1111001,20.545177158073823,0.0
201812,제주특별자치도,379421,1.891084083688921,0.0,9.221607212385145,17612946,46.42058821203887,0.0
201812,충청남도,106767,-10.904250880384536,0.0,0.9845454208452851,1798038,16.840765405040884,0.0
201812,충청북도,47076,-16.511190721100988,0.0,0.6403878566269043,1264066,26.85160166539213,0.0
201901,강원도,160903,-14.517422926329104,68.4,1.4728559269857875,2463080,15.307856286085405,-52.1361717495183
201901,경기도,654780,-9.392824821699897,74.9,1.4047756364473778,22288150,34.03914291823208,-42.26159412892435
201901,경상남도,158612,3.1387976720746558,82.4,1.4141185037939372,2633689,16.604601165107304,-50.87121371426997
201901,경상북도,89099,-8.549815763273772,49.9,0.7345305188489983,986394,11.070763981638402,-44.44126027340655
201901,광주광역시,25293,-13.796394124262978,63.3,0.4896679539011685,532052,21.03554343098881,-64.45250777953282
201901,대구광역시,56553,-9.24220053922198,67.7,0.6628028851433494,2319791,41.0197690661857,-30.38526604888192
201901,대전광역시,32292,10.88524139825562,56.1,0.485018818285564,1521889,47.128979313761924,-42.59929338911679
201901,부산광역시,294616,-8.91873927627409,68.4,2.4615450427835235,24020010,81.52988975479947,-30.430051823246007
201901,서울특별시,1881982,-13.668095147660164,66.0,3.6866026344808422,213418644,113.40100170989946,-41.72907698980123
201901,세종특별자치시,7030,-12.398753894080993,44.9,0.3699077177588328,38717,5.507396870554765,-40.4509569039452
201901,울산광역시,72548,12.615451483211992,81.3,1.9072611736906904,870952,12.00518277554171,-51.45293386612075
201901,인천광역시,664603,-1.464679561500526,88.7,4.715040044315217,39630894,59.630928539293386,-42.295131737548516
201901,전라남도,136720,-2.333090451902331,110.0,1.7104177224897286,415504,3.0390871854885897,-53.951274240371525
201901,전라북도,51495,-4.7729121976477495,92.7,0.8067175548601618,763634,14.829284396543354,-37.169348299107085
201901,제주특별자치도,312594,-17.6128891126216,96.6,6.826947961540351,6396405,20.462340927848903,-52.52809385308337
201901,충청남도,112279,5.162643888092755,117.0,1.0711820553464892,1323593,11.788428824624374,-50.47091038630697
201901,충청북도,44321,-5.8522389327895326,59.2,0.6069607182571637,923882,20.845242661492296,-13.493521735415726
201902,강원도,186674,16.016481979826345,-66.2,1.7154126436077093,3695713,19.79768473381403,-12.082837224301802
201902,경기도,680858,3.982711750511614,57.6,1.5547486125370384,21132554,31.038122486627167,-40.40665699449141
201902,경상남도,144381,-8.972208912314327,64.5,1.1219526409959029,2414238,16.721299894030377,-46.34863308048541
201902,경상북도,97651,9.598311990033558,73.4,0.6553460624641417,1012848,10.372121125231692,-48.1215675252971
201902,광주광역시,25151,-0.5614201557743281,57.0,0.4530101281112138,557051,22.148264482525544,-38.5320496984011
201902,대구광역시,58460,3.372058069421602,47.1,0.621575275466511,2598491,44.44904208005474,-3.619426313814833
201902,대전광역시,35989,11.448656013873414,73.1,0.5266050487009803,1616463,44.91547417266387,-64.06092660317194
201902,부산광역시,312050,5.917533331523073,52.1,2.3660738149822023,21817571,69.91690754686749,-34.56069282818039
201902,서울특별시,1832432,-2.632862588483842,45.6,4.006059529258623,202083702,110.28169230836397,-34.98440209509462
201902,세종특별자치시,7519,6.955903271692754,39.2,0.3892101967998733,39369,5.235935629737997,-49.96947527195261
201902,울산광역시,68819,-5.14004521144622,75.0,1.7495561218575157,884195,12.848123338031648,-64.18706640860232
201902,인천광역시,649885,-2.2145551554837994,61.2,4.886225533346947,35329756,54.363088854181896,-43.15020269010075
201902,전라남도,121588,-11.06787595084845,96.9,1.20366508633734,437780,3.600519788136987,-44.25711026627926
201902,전라북도,51424,-0.13787746383143729,68.9,0.6405348286453493,750094,14.586457685127566,-30.266749361151735
201902,제주특별자치도,355574,13.749464161180324,95.1,8.31653415606617,10448749,29.38558218542413,-26.24945307730916
201902,충청남도,114066,1.5915709972479375,99.8,0.9321363455950294,1112558,9.753633861097962,-52.285634391160215
201902,충청북도,50899,14.841722885313956,81.0,0.6211788815533829,866747,17.028762844063735,-39.600593746302
201903,강원도,117098,-37.27139290956427,-7.0,1.0351375532130342,753656,6.436113340962271,-66.64122589630136
201903,경기도,676654,-0.6174562096648684,64.1,1.1004815076206653,27083333,40.02537929281435,-36.99675719460379
201903,경상남도,174382,20.779049874983556,63.2,1.2363209020629264,3303537,18.944254567558577,-44.631903837123524
201903,경상북도,127207,30.26697115236916,69.9,0.7991908512258674,1542520,12.12606224500224,-42.79203233247808
201903,광주광역시,35300,40.35227227545624,65.1,0.5614588259021156,830686,23.532181303116147,-47.11093850679858
201903,대구광역시,84394,44.361956893602475,62.2,0.8303774451877485,3590525,42.544789913974924,-21.96486477945583
201903,대전광역시,32918,-8.533162910889436,31.0,0.3844347712246404,1984170,60.27614071328756,-29.173030692357038
201903,부산광역시,400192,28.246114404742826,48.6,2.759872690224166,27132071,67.79763463537502,-31.21161124894014
201903,서울특별시,2039574,11.304212107188704,51.0,3.246853941336294,256181912,125.60559803174584,-30.793472723926264
201903,세종특별자치시,8464,12.568160659662198,6.3,0.32884653116252144,65966,7.793714555765596,16.940981353854113
201903,울산광역시,75588,9.835946468271839,49.1,1.6729730351840475,1172249,15.50840080436048,-37.81607603855978
201903,인천광역시,649051,-0.12833039691637627,78.2,3.9928459236923133,37651259,58.00970801986285,-49.978918128301
201903,전라남도,170034,39.844392538737374,120.3,1.6108146278573334,575502,3.3846289565616288,-54.4898316441852
201903,전라북도,81428,58.34629744866211,102.6,1.0062598984892015,1048193,12.872635948322444,-53.07736758466051
201903,제주특별자치도,406773,14.398971803337712,84.8,8.381086168559198,9493255,23.337967367548977,-67.24687131925316
201903,충청남도,136111,19.32653025441411,110.9,0.9243777491393999,1664082,12.225918551770246,-54.01339486196797
201903,충청북도,59556,17.00819269533782,53.2,0.610692283011514,1253955,21.05505742494459,-21.290999648624542
201904,강원도,167687,43.20227501750671,98.8,1.8565848104309848,919996,5.486388330639823,-44.27902332678659
201904,경기도,802849,18.64985649977684,65.2,1.7765036766491538,28399893,35.373890980744825,-34.10845200250245
201904,경상남도,202375,16.05268892431557,54.0,1.7350592217829646,3281835,16.216602841260038,-43.63231150934941
201904,경상북도,155745,22.43429999921387,69.3,1.209894214950764,1765725,11.33728209573341,-47.015425181294056
201904,광주광역시,30818,-12.69688385269122,45.3,0.6547324271435433,885553,28.73492763969109,-50.58404810214654
201904,대구광역시,92707,9.850226319406596,61.0,1.1734283481161063,3981835,42.95074805570238,-24.314964702910135
201904,대전광역시,35658,8.323713469834138,49.6,0.5856714008629857,2481524,69.59234954287957,-26.799109120180187
201904,부산광역시,504583,26.085229090036787,58.6,4.676985609952397,33310363,66.01562676507136,-25.988006251353667
201904,서울특별시,2353254,15.379682227759318,53.1,5.151975972358965,292474752,124.28524587656071,-26.052394498116282
201904,세종특별자치시,8277,-2.2093572778827952,44.1,0.4305244262925226,60704,7.334058233659539,-9.947475883857082
201904,울산광역시,74575,-1.3401598137270487,60.0,2.1777219699513792,1005855,13.487831042574589,-39.507088999755666
201904,인천광역시,754061,16.179005964092184,92.0,5.832873535353598,44982283,59.653374196517255,-45.268453277901145
201904,전라남도,176263,3.6633849700648202,71.7,1.8992701414191917,626598,3.5549037517800106,-44.734083399547075
201904,전라북도,84572,3.861079726875283,95.9,1.2615847647961582,1181091,13.965508678995413,-33.799832578223
201904,제주특별자치도,495204,21.739643486662086,60.9,10.82293885001521,14868555,30.02511086340175,-44.305356606871825
201904,충청남도,146182,7.3991080809045595,104.0,1.1777089129785887,1476096,10.097659082513578,-52.68275133412246
201904,충청북도,60848,2.169386795620931,64.9,0.7414285122446344,1210249,19.8897087825401,-20.72613753428326
201905,강원도,104681,-37.573574576443015,55.5,1.007232704614319,998455,9.538072811685025,-33.59811139800094
201905,경기도,705068,-12.17925164009671,47.4,1.3214497540859877,30022396,42.58085177599891,-24.537231959089432
201905,경상남도,184710,-8.728844966028415,51.2,1.400714758100861,3686830,19.960099615613665,-35.50952978063127
201905,경상북도,157294,0.9945744646698174,32.7,1.0919018678065269,1646882,10.470087860948288,-27.25613609260855
201905,광주광역시,29845,-3.157245765461747,25.7,0.5740795347811025,989034,33.139018261015245,-57.12980950985149
201905,대구광역시,79748,-13.97844822936779,61.9,0.9313952662677665,3628043,45.49384310578322,-16.504423512208287
