기준년월,지자체,업종,소비금액,전년동기소비금액
201901,경기도,대형쇼핑몰,7012700.0,6868232.0
201901,경기도,관광유원시설,21789.0,16335.0
201901,경기도,골프장,35985.0,34001.0
201901,경기도,기타레저,962.0,828.0
201901,경기도,문화서비스,139583.0,112587.0
201901,경기도,식음료,6113398.0,5650270.0
201901,경기도,육상운송,12035.0,18096.0
201901,경기도,수상운송,795.0,378.0
201901,경기도,스키장,32000.0,31434.0
201901,강원도,총소비,2463080.0,3056657.0
201901,강원도,호텔,941304.0,936980.0
201901,강원도,콘도,284332.0,230791.0
201901,강원도,캠핑장/펜션,11232.0,11794.0
201901,강원도,기타숙박,485813.0,262802.0
201901,강원도,여행업,23191.0,3489.0
201901,강원도,렌터카,3922.0,8237.0
201901,강원도,면세점,0.0,734.0
201901,강원도,관광기념품,2510.0,3177.0
201901,강원도,레저용품쇼핑,142914.0,152871.0
201901,강원도,대형쇼핑몰,105244.0,570331.0
201901,강원도,관광유원시설,32.0,625.0
201901,강원도,골프장,42417.0,26603.0
201901,강원도,기타레저,150.0,55.0
201901,강원도,문화서비스,1913.0,25719.0
201901,강원도,식음료,418072.0,822449.0
201901,강원도,육상운송,20.0,0.0
201901,강원도,수상운송,12.0,0.0
201901,충청북도,총소비,923882.0,670781.0
201901,충청북도,콘도,0.0,364.0
201901,충청북도,호텔,74290.0,85858.0
201901,충청북도,기타숙박,456332.0,272735.0
201901,충청북도,여행업,0.0,3651.0
201901,충청북도,렌터카,486.0,1142.0
201901,충청북도,면세점,4009.0,1984.0
201901,충청북도,관광기념품,0.0,178.0
201901,충청북도,레저용품쇼핑,11794.0,13741.0
201901,충청북도,대형쇼핑몰,178550.0,135660.0
201901,충청북도,관광유원시설,85.0,4.0
201901,충청북도,골프장,822.0,1432.0
201901,충청북도,문화서비스,411.0,287.0
201901,충청북도,식음료,192503.0,153716.0
201901,충청북도,육상운송,4600.0,29.0
201901,충청남도,총소비,1323593.0,1231322.0
201901,충청남도,호텔,565395.0,457360.0
201901,충청남도,콘도,943.0,3004.0
201901,충청남도,캠핑장/펜션,0.0,2790.0
201901,충청남도,기타숙박,205819.0,204736.0
201901,충청남도,여행업,84.0,135.0
201901,충청남도,항공운송,188.0,189.0
201901,충청남도,렌터카,1535.0,2341.0
201901,충청남도,관광기념품,13.0,167.0
201901,충청남도,레저용품쇼핑,17074.0,18225.0
201901,충청남도,대형쇼핑몰,212182.0,244192.0
201901,충청남도,관광유원시설,43.0,209.0
201901,충청남도,골프장,587.0,631.0
201901,충청남도,기타레저,0.0,39.0
201901,충청남도,문화서비스,747.0,375.0
201901,충청남도,식음료,318982.0,296915.0
201901,충청남도,수상운송,0.0,14.0
201901,전라북도,총소비,763634.0,630834.0
201901,전라북도,콘도,2035.0,418.0
201901,전라북도,호텔,27002.0,17218.0
201901,전라북도,캠핑장/펜션,0.0,788.0
201901,전라북도,기타숙박,118700.0,178632.0
201901,전라북도,여행업,0.0,81.0
201901,전라북도,항공운송,28160.0,0.0
201901,전라북도,렌터카,2594.0,1218.0
201901,전라북도,관광기념품,2464.0,1692.0
201901,전라북도,레저용품쇼핑,24422.0,29726.0
201901,전라북도,대형쇼핑몰,319747.0,203540.0
201901,전라북도,관광유원시설,104.0,72.0
201901,전라북도,골프장,366.0,802.0
201901,전라북도,문화서비스,1086.0,1030.0
201901,전라북도,식음료,236955.0,194972.0
201901,전라북도,육상운송,0.0,645.0
201901,전라남도,총소비,415504.0,429721.0
201901,전라남도,호텔,134199.0,89684.0
201901,전라남도,콘도,0.0,6541.0
201901,전라남도,캠핑장/펜션,1385.0,100.0
201901,전라남도,기타숙박,39701.0,85169.0
201901,전라남도,여행업,15.0,235.0
201901,전라남도,렌터카,722.0,1545.0
201901,전라남도,관광기념품,318.0,337.0
201901,전라남도,레저용품쇼핑,11526.0,1693.0
201901,전라남도,대형쇼핑몰,100923.0,115004.0
201901,전라남도,관광유원시설,4527.0,2924.0
201901,전라남도,골프장,2763.0,2122.0
201901,전라남도,기타레저,20.0,0.0
201901,전라남도,문화서비스,162.0,194.0
201901,전라남도,식음료,119205.0,124070.0
201901,전라남도,수상운송,40.0,101.0
201901,경상북도,총소비,986394.0,1184495.0
201901,경상북도,콘도,3019.0,1944.0
201901,경상북도,호텔,233337.0,357659.0
201901,경상북도,캠핑장/펜션,80.0,509.0
201901,경상북도,기타숙박,128603.0,221043.0
201901,경상북도,여행업,163.0,120.0
201901,경상북도,렌터카,1085.0,7274.0
201901,경상북도,관광기념품,4168.0,3446.0
201901,경상북도,레저용품쇼핑,16826.0,27708.0
201901,경상북도,대형쇼핑몰,154504.0,145066.0
201901,경상북도,관광유원시설,1023.0,1300.0
201901,경상북도,골프장,2950.0,3468.0
201901,경상북도,기타레저,14475.0,16418.0
201901,경상북도,문화서비스,756.0,795.0
201901,경상북도,식음료,424866.0,397403.0
201901,경상북도,육상운송,495.0,342.0
201901,경상북도,수상운송,44.0,0.0
201901,경상남도,총소비,2633689.0,2939692.0
201901,경상남도,콘도,2228.0,1222.0
201901,경상남도,호텔,657253.0,711795.0
201901,경상남도,캠핑장/펜션,326.0,282.0
201901,경상남도,기타숙박,393865.0,438233.0
201901,경상남도,여행업,1515.0,0.0
201901,경상남도,렌터카,8576.0,5469.0
201901,경상남도,면세점,244.0,0.0
201901,경상남도,관광기념품,1592.0,2138.0
201901,경상남도,레저용품쇼핑,27261.0,25840.0
201901,경상남도,대형쇼핑몰,748257.0,784523.0
201901,경상남도,관광유원시설,982.0,2358.0
201901,경상남도,골프장,21918.0,22224.0
201901,경상남도,기타레저,6.0,32.0
201901,경상남도,문화서비스,770.0,1786.0
201901,경상남도,식음료,768896.0,943783.0
201901,경상남도,육상운송,0.0,9.0
201901,제주특별자치도,총소비,6396405.0,6852346.0
201901,제주특별자치도,호텔,491155.0,318794.0
201901,제주특별자치도,콘도,282866.0,1795725.0
201901,제주특별자치도,캠핑장/펜션,4697.0,2499.0
201901,제주특별자치도,기타숙박,533319.0,342095.0
201901,제주특별자치도,여행업,164415.0,610.0
201901,제주특별자치도,항공운송,182892.0,11155.0
201901,제주특별자치도,렌터카,78445.0,65017.0
201901,제주특별자치도,면세점,2199570.0,2419778.0
201901,제주특별자치도,관광기념품,426479.0,258398.0
201901,제주특별자치도,레저용품쇼핑,207912.0,222010.0
201901,제주특별자치도,대형쇼핑몰,353036.0,316086.0
201901,제주특별자치도,관광유원시설,18464.0,11279.0
201901,제주특별자치도,골프장,30776.0,98758.0
201901,제주특별자치도,문화서비스,53913.0,33640.0
201901,제주특별자치도,식음료,1363767.0,952099.0
201901,제주특별자치도,육상운송,0.0,527.0
201901,제주특별자치도,수상운송,4699.0,3872.0
201902,서울특별시,카지노,22521155.0,10820003.0
201902,서울특별시,총소비,202083702.0,213448367.0
201902,서울특별시,콘도,58455.0,64501.0
201902,서울특별시,호텔,43668095.0,41255409.0
201902,서울특별시,캠핑장/펜션,30.0,0.0
201902,서울특별시,기타숙박,6164616.0,6145645.0
201902,서울특별시,여행업,416514.0,686288.0
201902,서울특별시,항공운송,812216.0,1641900.0
201902,서울특별시,렌터카,45992.0,226657.0
201902,서울특별시,면세점,34850159.0,23697584.0
201902,서울특별시,관광기념품,8703995.0,7011035.0
201902,서울특별시,레저용품쇼핑,3270962.0,3629919.0
201902,서울특별시,대형쇼핑몰,56898653.0,92222637.0
201902,서울특별시,관광유원시설,177046.0,157648.0
201902,서울특별시,골프장,19467.0,17031.0
201902,서울특별시,기타레저,40.0,0.0
201902,서울특별시,문화서비스,205188.0,370393.0
201902,서울특별시,식음료,23838086.0,24849902.0
201902,서울특별시,육상운송,425753.0,651455.0
201902,서울특별시,수상운송,7280.0,361.0
201902,부산광역시,카지노,6673750.0,6951450.0
201902,부산광역시,총소비,21817571.0,21919033.0
201902,부산광역시,호텔,2274940.0,2056964.0
201902,부산광역시,콘도,831.0,1101.0
201902,부산광역시,캠핑장/펜션,40.0,50.0
201902,부산광역시,기타숙박,729394.0,615079.0
201902,부산광역시,여행업,132.0,3340.0
201902,부산광역시,항공운송,31811.0,4560.0
201902,부산광역시,렌터카,11376.0,11095.0
201902,부산광역시,면세점,2683773.0,3005516.0
201902,부산광역시,관광기념품,450082.0,281064.0
201902,부산광역시,레저용품쇼핑,253800.0,222432.0
201902,부산광역시,대형쇼핑몰,6782347.0,7136450.0
201902,부산광역시,관광유원시설,51366.0,43294.0
201902,부산광역시,골프장,8189.0,13897.0
201902,부산광역시,기타레저,25.0,61.0
201902,부산광역시,문화서비스,3369.0,4138.0
201902,부산광역시,식음료,1853625.0,1559970.0
201902,부산광역시,육상운송,1921.0,154.0
201902,부산광역시,수상운송,6801.0,8419.0
201902,대구광역시,총소비,2598491.0,1832509.0
201902,대구광역시,호텔,1214756.0,599741.0
201902,대구광역시,기타숙박,144439.0,105769.0
201902,대구광역시,여행업,0.0,5.0
201902,대구광역시,렌터카,1400.0,1663.0
201902,대구광역시,관광기념품,69416.0,1034.0
201902,대구광역시,레저용품쇼핑,43994.0,71859.0
201902,대구광역시,대형쇼핑몰,673844.0,625984.0
201902,대구광역시,관광유원시설,4406.0,3435.0
201902,대구광역시,골프장,2710.0,481.0
201902,대구광역시,기타레저,146.0,639.0
201902,대구광역시,문화서비스,3374.0,6011.0
201902,대구광역시,식음료,439455.0,415889.0
201902,대구광역시,육상운송,550.0,0.0
201902,인천광역시,총소비,35329756.0,38545719.0
201902,인천광역시,호텔,13303086.0,10407808.0
201902,인천광역시,캠핑장/펜션,60.0,330.0
201902,인천광역시,기타숙박,382487.0,532235.0
201902,인천광역시,여행업,3612.0,14302.0
201902,인천광역시,항공운송,6167.0,83603.0
201902,인천광역시,렌터카,197007.0,221073.0
201902,인천광역시,면세점,16005656.0,22504520.0
201902,인천광역시,관광기념품,160512.0,148736.0
201902,인천광역시,레저용품쇼핑,49569.0,44982.0
201902,인천광역시,대형쇼핑몰,2011708.0,1670418.0
201902,인천광역시,관광유원시설,41.0,173.0
201902,인천광역시,골프장,8241.0,14249.0
201902,인천광역시,기타레저,0.0,138.0
201902,인천광역시,문화서비스,688.0,1519.0
201902,인천광역시,식음료,3199957.0,2899974.0
201902,인천광역시,육상운송,0.0,1166.0
201902,인천광역시,수상운송,967.0,493.0
201902,광주광역시,총소비,557051.0,577128.0
201902,광주광역시,호텔,1763.0,4756.0
201902,광주광역시,기타숙박,168979.0,188610.0
201902,광주광역시,렌터카,358.0,0.0
201902,광주광역시,관광기념품,108.0,293.0
201902,광주광역시,레저용품쇼핑,16749.0,23926.0
201902,광주광역시,대형쇼핑몰,235173.0,248657.0
201902,광주광역시,관광유원시설,10.0,48.0
201902,광주광역시,골프장,1092.0,200.0
201902,광주광역시,문화서비스,21695.0,797.0
201902,광주광역시,식음료,111124.0,109840.0
201902,대전광역시,총소비,1616463.0,2598016.0
201902,대전광역시,호텔,405324.0,283230.0
201902,대전광역시,기타숙박,52978.0,79820.0
201902,대전광역시,렌터카,981.0,580.0
201902,대전광역시,면세점,0.0,537.0
201902,대전광역시,관광기념품,5.0,90.0
201902,대전광역시,레저용품쇼핑,8279.0,12269.0
201902,대전광역시,대형쇼핑몰,270830.0,353628.0
201902,대전광역시,관광유원시설,391.0,416.0
201902,대전광역시,골프장,8643.0,29048.0
201902,대전광역시,문화서비스,519.0,878.0
201902,대전광역시,식음료,219771.0,170574.0
201902,대전광역시,육상운송,648742.0,1666947.0
201902,울산광역시,총소비,884195.0,1410523.0
201902,울산광역시,호텔,492930.0,758883.0
201902,울산광역시,기타숙박,39420.0,35261.0
201902,울산광역시,여행업,1270.0,793.0
201902,울산광역시,렌터카,2160.0,1275.0
201902,울산광역시,면세점,0.0,3711.0
201902,울산광역시,관광기념품,1643.0,855.0
201902,울산광역시,레저용품쇼핑,9758.0,5609.0
201902,울산광역시,대형쇼핑몰,195011.0,422016.0
201902,울산광역시,골프장,741.0,1758.0
201902,울산광역시,문화서비스,355.0,784.0
201902,울산광역시,식음료,140907.0,179578.0
201902,세종특별자치시,총소비,39369.0,56545.0
201902,세종특별자치시,기타숙박,2837.0,6261.0
201902,세종특별자치시,관광기념품,0.0,98.0
201902,세종특별자치시,레저용품쇼핑,205.0,60.0
201902,세종특별자치시,대형쇼핑몰,16814.0,28849.0
201902,세종특별자치시,골프장,64.0,0.0
201902,세종특별자치시,문화서비스,10.0,0.0
201902,세종특별자치시,식음료,19439.0,21277.0
201902,경기도,총소비,21132554.0,22507340.0
201902,경기도,콘도,90753.0,17772.0
201902,경기도,호텔,2300986.0,3822214.0
201902,경기도,캠핑장/펜션,1185.0,2789.0
201902,경기도,기타숙박,4205110.0,4147087.0
201902,경기도,여행업,50037.0,42982.0
201902,경기도,렌터카,92119.0,103872.0
201902,경기도,면세점,692.0,1212.0
201902,경기도,관광기념품,68880.0,68235.0
201902,경기도,레저용품쇼핑,688141.0,1190030.0
201902,경기도,대형쇼핑몰,7083217.0,7600137.0
201902,경기도,관광유원시설,30195.0,21413.0
201902,경기도,골프장,61455.0,62251.0
201902,경기도,기타레저,683.0,1065.0
201902,경기도,문화서비스,156757.0,141482.0
201902,경기도,식음료,6252559.0,5216600.0
201902,경기도,육상운송,17509.0,15179.0
201902,경기도,수상운송,1040.0,879.0
201902,경기도,스키장,31236.0,52140.0
201902,강원도,총소비,3695713.0,12437297.0
201902,강원도,호텔,1451108.0,1692684.0
201902,강원도,콘도,436873.0,846436.0
201902,강원도,캠핑장/펜션,8270.0,179401.0
201902,강원도,기타숙박,849458.0,2118017.0
201902,강원도,여행업,17394.0,15001.0
201902,강원도,렌터카,2220.0,60815.0
201902,강원도,면세점,0.0,13462.0
201902,강원도,관광기념품,3258.0,43970.0
201902,강원도,레저용품쇼핑,215563.0,550062.0
201902,강원도,대형쇼핑몰,89770.0,1207698.0
201902,강원도,관광유원시설,463.0,572.0
201902,강원도,골프장,50191.0,45665.0
201902,강원도,기타레저,183.0,276.0
201902,강원도,문화서비스,2278.0,174951.0
201902,강원도,식음료,568666.0,5488190.0
201902,강원도,육상운송,0.0,60.0
201902,강원도,수상운송,18.0,36.0
201902,충청북도,총소비,866747.0,792973.0
201902,충청북도,콘도,0.0,120.0
201902,충청북도,호텔,68572.0,102589.0
201902,충청북도,기타숙박,480572.0,261422.0
201902,충청북도,여행업,1947.0,1893.0
201902,충청북도,렌터카,3056.0,186.0
201902,충청북도,면세점,5298.0,11728.0
201902,충청북도,관광기념품,90.0,644.0
201902,충청북도,레저용품쇼핑,14074.0,9268.0
201902,충청북도,대형쇼핑몰,133522.0,230499.0
201902,충청북도,관광유원시설,47.0,0.0
201902,충청북도,골프장,1390.0,1238.0
201902,충청북도,문화서비스,362.0,217.0
201902,충청북도,식음료,157752.0,173134.0
201902,충청북도,육상운송,66.0,35.0
201902,충청남도,총소비,1112558.0,1166813.0
201902,충청남도,호텔,342725.0,420767.0
201902,충청남도,콘도,3823.0,1559.0
201902,충청남도,캠핑장/펜션,350.0,5600.0
201902,충청남도,기타숙박,192660.0,194315.0
201902,충청남도,여행업,10565.0,0.0
201902,충청남도,항공운송,76.0,0.0
201902,충청남도,렌터카,10621.0,1466.0
201902,충청남도,관광기념품,95.0,520.0
201902,충청남도,레저용품쇼핑,18626.0,22976.0
201902,충청남도,대형쇼핑몰,273636.0,269635.0
201902,충청남도,관광유원시설,204.0,100.0
201902,충청남도,골프장,879.0,3477.0
201902,충청남도,기타레저,40.0,7.0
201902,충청남도,문화서비스,770.0,840.0
201902,충청남도,식음료,257433.0,245552.0
201902,충청남도,수상운송,56.0,0.0
201902,전라북도,총소비,750094.0,636708.0
201902,전라북도,콘도,1720.0,487.0
201902,전라북도,호텔,16640.0,20587.0
201902,전라북도,캠핑장/펜션,0.0,1032.0
201902,전라북도,기타숙박,160150.0,138352.0
201902,전라북도,여행업,2839.0,0.0
201902,전라북도,항공운송,22763.0,0.0
201902,전라북도,렌터카,2090.0,1130.0
201902,전라북도,관광기념품,2796.0,1490.0
201902,전라북도,레저용품쇼핑,24905.0,29691.0
201902,전라북도,대형쇼핑몰,263261.0,244939.0
201902,전라북도,관광유원시설,372.0,260.0
201902,전라북도,골프장,1916.0,1709.0
201902,전라북도,문화서비스,2196.0,1713.0
201902,전라북도,식음료,248446.0,195319.0
201902,전라남도,총소비,437780.0,398827.0
201902,전라남도,호텔,109541.0,113311.0
201902,전라남도,콘도,465.0,491.0
201902,전라남도,캠핑장/펜션,231.0,2587.0
201902,전라남도,기타숙박,67191.0,63888.0
201902,전라남도,렌터카,2897.0,70.0
201902,전라남도,관광기념품,174.0,470.0
201902,전라남도,레저용품쇼핑,10853.0,10801.0
201902,전라남도,대형쇼핑몰,117690.0,78024.0
201902,전라남도,관광유원시설,3389.0,2652.0
201902,전라남도,골프장,5522.0,9519.0
201902,전라남도,기타레저,189.0,12.0
201902,전라남도,문화서비스,491.0,221.0
201902,전라남도,식음료,119118.0,116780.0
201902,전라남도,수상운송,31.0,0.0
201902,경상북도,총소비,1012848.0,1125833.0
201902,경상북도,콘도,4356.0,3166.0
201902,경상북도,호텔,257508.0,280898.0
201902,경상북도,캠핑장/펜션,210.0,30.0
201902,경상북도,기타숙박,164780.0,175152.0
201902,경상북도,여행업,96.0,310.0
201902,경상북도,렌터카,3210.0,9399.0
201902,경상북도,관광기념품,6136.0,2331.0
201902,경상북도,레저용품쇼핑,16005.0,10685.0
201902,경상북도,대형쇼핑몰,149420.0,180935.0
201902,경상북도,관광유원시설,1002.0,1222.0
201902,경상북도,골프장,8030.0,10376.0
201902,경상북도,기타레저,15159.0,31236.0
201902,경상북도,문화서비스,903.0,2458.0
201902,경상북도,식음료,385730.0,417258.0
201902,경상북도,육상운송,298.0,328.0
201902,경상북도,수상운송,7.0,48.0
201902,경상남도,총소비,2414238.0,2735055.0
201902,경상남도,콘도,4263.0,3923.0
201902,경상남도,호텔,631998.0,742622.0
201902,경상남도,캠핑장/펜션,291.0,677.0
201902,경상남도,기타숙박,322065.0,356465.0
201902,경상남도,여행업,72.0,0.0
201902,경상남도,렌터카,8232.0,18627.0
201902,경상남도,면세점,4269.0,0.0
201902,경상남도,관광기념품,1423.0,1542.0
201902,경상남도,레저용품쇼핑,36710.0,55803.0
201902,경상남도,대형쇼핑몰,699804.0,728152.0
201902,경상남도,관광유원시설,1255.0,2509.0
201902,경상남도,골프장,24660.0,35989.0
201902,경상남도,기타레저,18.0,78.0
201902,경상남도,문화서비스,4099.0,2006.0
201902,경상남도,식음료,675079.0,786661.0
201902,제주특별자치도,총소비,10448749.0,7263305.0
201902,제주특별자치도,콘도,2242527.0,723732.0
201902,제주특별자치도,호텔,906943.0,750823.0
201902,제주특별자치도,캠핑장/펜션,11689.0,20676.0
201902,제주특별자치도,기타숙박,879718.0,639473.0
201902,제주특별자치도,여행업,52222.0,802.0
201902,제주특별자치도,항공운송,128704.0,8335.0
201902,제주특별자치도,렌터카,98158.0,84156.0
201902,제주특별자치도,면세점,2899352.0,2314643.0
201902,제주특별자치도,관광기념품,466391.0,346505.0
201902,제주특별자치도,레저용품쇼핑,294261.0,265271.0
201902,제주특별자치도,대형쇼핑몰,403681.0,416904.0
201902,제주특별자치도,관광유원시설,34527.0,34222.0
201902,제주특별자치도,골프장,48322.0,103227.0
201902,제주특별자치도,기타레저,189.0,0.0
201902,제주특별자치도,문화서비스,84247.0,57805.0
201902,제주특별자치도,식음료,1883996.0,1481329.0
201902,제주특별자치도,육상운송,248.0,2042.0
201902,제주특별자치도,수상운송,13574.0,13360.0
201903,서울특별시,카지노,25406394.0,15394051.0
201903,서울특별시,총소비,256181912.0,245123067.0
201903,서울특별시,호텔,59114114.0,56169296.0
201903,서울특별시,콘도,82288.0,43803.0
201903,서울특별시,기타숙박,9415957.0,8499399.0
201903,서울특별시,여행업,514981.0,733131.0
201903,서울특별시,항공운송,999689.0,1935801.0
201903,서울특별시,렌터카,65136.0,125419.0
201903,서울특별시,면세점,42653997.0,35972483.0
201903,서울특별시,관광기념품,8766421.0,5230796.0
201903,서울특별시,레저용품쇼핑,4231369.0,5112042.0
201903,서울특별시,대형쇼핑몰,70953693.0,84168263.0
201903,서울특별시,관광유원시설,166094.0,148286.0
201903,서울특별시,골프장,31704.0,27889.0
201903,서울특별시,기타레저,4.0,80.0
201903,서울특별시,문화서비스,434781.0,423209.0
201903,서울특별시,식음료,32731099.0,30327688.0
201903,서울특별시,육상운송,604764.0,811147.0
201903,서울특별시,수상운송,9427.0,284.0
201903,부산광역시,카지노,8421911.0,8395774.0
201903,부산광역시,총소비,27132071.0,26550901.0
201903,부산광역시,콘도,1659.0,2636.0
201903,부산광역시,호텔,2886608.0,2633547.0
201903,부산광역시,기타숙박,1037313.0,931522.0
201903,부산광역시,여행업,7945.0,5034.0
201903,부산광역시,항공운송,31652.0,4484.0
201903,부산광역시,렌터카,10838.0,13635.0
201903,부산광역시,면세점,3379973.0,3899634.0
201903,부산광역시,관광기념품,663307.0,236555.0
201903,부산광역시,레저용품쇼핑,291302.0,239515.0
201903,부산광역시,대형쇼핑몰,7976175.0,7878906.0
201903,부산광역시,관광유원시설,58432.0,48998.0
201903,부산광역시,골프장,19020.0,19624.0
201903,부산광역시,기타레저,35.0,38.0
201903,부산광역시,문화서비스,5544.0,4328.0
201903,부산광역시,식음료,2326041.0,2227643.0
201903,부산광역시,육상운송,5402.0,0.0
201903,부산광역시,수상운송,8914.0,9028.0
201903,대구광역시,총소비,3590525.0,2837005.0
201903,대구광역시,호텔,1625165.0,1192807.0
201903,대구광역시,기타숙박,287160.0,174371.0
201903,대구광역시,여행업,388.0,808.0
201903,대구광역시,렌터카,5826.0,2920.0
201903,대구광역시,관광기념품,77191.0,1181.0
201903,대구광역시,레저용품쇼핑,63822.0,92556.0
